r,w,precision@w-1,precision@1
1,2,0.3333333333333333,0.3333333333333333
1,3,0.6111111111111112,0.5555555555555555
1,4,0.5277777777777778,0.6666666666666666
1,5,0.05000000000000001,0.0
1,6,0.8222222222222223,1.0
1,7,0.376984126984127,0.3888888888888889
1,8,0.6011904761904762,0.6666666666666666
1,9,0.32407407407407407,0.3703703703703704
1,10,0.35925925925925933,0.3666666666666667
1,11,0.46060606060606063,0.5151515151515151
1,12,0.4696969696969697,0.5833333333333334
1,13,0.7948717948717948,0.8205128205128206
1,14,0.3021978021978022,0.23809523809523805
1,15,0.6349206349206349,0.6444444444444445
2,2,0.4166666666666667,0.4166666666666667
2,3,0.4166666666666667,0.4444444444444445
2,4,0.23611111111111108,0.4583333333333333
2,5,0.6166666666666667,0.6
2,6,0.4611111111111112,0.5833333333333334
2,7,0.35714285714285715,0.4523809523809524
2,8,0.44345238095238093,0.5833333333333334
2,9,0.300925925925926,0.3703703703703704
2,10,0.576388888888889,0.6
2,11,0.5549910873440286,0.6007130124777184
2,12,0.5681818181818181,0.5694444444444444
2,13,0.5698942869995501,0.6497975708502024
2,14,0.3333333333333333,0.32142857142857145
2,15,0.6023809523809524,0.6444444444444445
3,2,0.16666666666666666,0.16666666666666666
3,3,0.4259259259259259,0.48148148148148145
3,4,0.25,0.3055555555555555
3,5,0.6388888888888888,0.6444444444444445
3,6,0.3888888888888889,0.3703703703703704
3,7,0.5978835978835979,0.6825396825396824
3,8,0.5456349206349206,0.7361111111111112
3,9,0.5572916666666666,0.5509259259259259
3,10,0.626115859449193,0.7675213675213675
3,11,0.6010101010101009,0.6969696969696969
3,12,0.6590909090909091,0.6759259259259259
3,13,0.3124109686609686,0.30101495726495725
3,14,0.5048840048840048,0.626984126984127
3,15,0.5359788359788361,0.6666666666666666
4,2,0.4166666666666667,0.4166666666666667
4,3,0.40277777777777773,0.47222222222222215
4,4,0.4166666666666667,0.4791666666666667
4,5,0.46249999999999997,0.4666666666666666
4,6,0.45,0.5694444444444444
4,7,0.47420634920634913,0.5
4,8,0.4185515873015873,0.5118055555555555
4,9,0.3519570707070707,0.5260942760942761
4,10,0.46296296296296297,0.5833333333333334
4,11,0.3696969696969697,0.4318181818181818
4,12,0.2948232323232323,0.3611111111111111
4,13,0.40758547008547,0.4679487179487179
4,14,0.36362942612942595,0.375
4,15,0.2809523809523809,0.34607843137254896
5,2,0.3666666666666667,0.3666666666666667
5,3,0.3444444444444445,0.37777777777777777
5,4,0.2388888888888889,0.3
5,5,0.25333333333333335,0.3066666666666667
5,6,0.4222222222222222,0.4777777777777778
5,7,0.35751633986928105,0.41232492997198883
5,8,0.3607142857142858,0.425
5,9,0.4148148148148148,0.42962962962962964
5,10,0.23826086956521733,0.26202898550724635
5,11,0.3212727272727273,0.43212121212121213
5,12,0.25959595959595966,0.33888888888888885
5,13,0.3459328028293546,0.3693191865605659
5,14,0.38355193193902887,0.4672811059907834
5,15,0.22976911976911973,0.3280808080808081
