r,w,diameter,precision@w-1,precision@1,triplet
1,2,0.10371502663833713,0.7,0.7,0.9333333333333332
1,3,0.10831645797892686,0.9666666666666666,0.9666666666666666,0.9966666666666667
1,4,0.19771369715485348,0.7166666666666666,0.8,0.8927777777777777
1,5,0.2111219875894746,0.73,0.78,0.8643333333333333
1,6,0.12411503369629091,0.8733333333333334,0.85,0.9602222222222222
1,7,0.24683551995575526,0.8095238095238095,0.8428571428571429,0.8517460317460319
1,8,0.312681707418723,0.768452380952381,0.8125,0.8352777777777778
1,9,0.08091764479587157,0.9555555555555555,0.9666666666666666,0.980185185185185
1,10,0.23389277020062577,0.8344444444444443,0.8400000000000001,0.8493333333333333
2,2,0.20862718490036514,0.7,0.7,0.890625
2,3,0.1821219237614302,0.85,0.85,0.967156862745098
2,4,0.18209181361071844,0.7708333333333333,0.825,0.9111111111111111
2,5,0.2757461342791878,0.6375,0.6900000000000001,0.825
2,6,0.18226111587864857,0.8616666666666667,0.85,0.9428333333333333
2,7,0.2667662100248922,0.7288461538461539,0.715934065934066,0.876235827664399
2,8,0.35981160793293154,0.7741071428571429,0.9,0.8547483766233768
2,9,0.3018000377521754,0.8229166666666666,0.9088888888888889,0.8391364734299517
2,10,0.31617871397633535,0.818611111111111,0.8175000000000001,0.8850925925925927
3,2,0.15898914508918072,0.6499999999999999,0.6499999999999999,0.8754901960784315
3,3,0.17721273886994984,0.7833333333333334,0.8444444444444444,0.9122807017543861
3,4,0.22888774869036593,0.7166666666666666,0.7166666666666667,0.8715608465608465
3,5,0.3319518026020282,0.7583333333333334,0.8,0.8695652173913043
3,6,0.36011491923906636,0.8355555555555556,0.8555555555555555,0.8569777777777778
3,7,0.29433972499296995,0.7785714285714286,0.8761904761904763,0.8490005878894766
3,8,0.4384418874650572,0.7696969696969697,0.8469696969696969,0.8207261448640757
3,9,0.28151987938186396,0.8395254629629629,0.8796296296296298,0.874550477897252
3,10,0.3914898569659632,0.7875213675213677,0.874871794871795,0.7986733232710244
4,2,0.22224465050373315,0.775,0.775,0.95
4,3,0.24491224006416906,0.7583333333333333,0.8,0.9174603174603175
4,4,0.3679805103257248,0.83125,0.83125,0.9040798611111113
4,5,0.3775404908405062,0.6737499999999998,0.72,0.8013425925925926
4,6,0.33938122302150464,0.7583333333333334,0.7833333333333333,0.8839444444444444
4,7,0.4966606338706782,0.727910052910053,0.8078042328042327,0.7665765918109668
4,8,0.466227893984201,0.7294642857142858,0.7424999999999999,0.7947164351851852
