r,w,diameter,precision@w-1,precision@1,triplet
1,2,0.050641156352986716,0.9,0.9,0.9970000000000001
1,3,0.04204098108941412,0.8166666666666667,0.8333333333333334,0.8883333333333333
1,4,0.058594048165223254,0.825,0.8,0.8765000000000001
1,5,0.030886848565730752,0.885,1.0,0.9997
1,6,0.10291575024261282,0.8399999999999999,0.95,0.9712666666666667
1,7,0.09139049202282348,0.880952380952381,0.8857142857142858,0.9523333333333334
1,8,0.15563391793897066,0.6892857142857143,0.7375,0.8231785714285713
1,9,0.11917040488289979,0.8444444444444444,0.8666666666666666,0.9361111111111111
1,10,0.21918062698269142,0.6344444444444445,0.74,0.7507333333333333
2,2,0.07217114130052364,0.825,0.825,0.9720588235294118
2,3,0.10064389285168514,0.78,0.8166666666666667,0.951602564102564
2,4,0.06678412281237454,0.8744444444444444,0.8925000000000001,0.9419811320754718
2,5,0.05562759586057288,0.8288888888888888,0.9200000000000002,0.8954629629629629
2,6,0.09198119260276195,0.8850000000000001,0.975,0.9865454545454545
2,7,0.09486932796641936,0.8493386243386244,0.9634920634920634,0.9820728291316527
2,8,0.08131738152493821,0.8474603174603175,0.9243055555555557,0.9236627338787219
2,9,0.09667923225784679,0.8389423076923077,0.9034188034188034,0.9537647744523964
2,10,0.1172724390340111,0.8118253968253969,0.8600000000000001,0.9441931386135096
3,2,0.0775701255752755,0.8133333333333332,0.8133333333333332,0.9400641025641026
3,3,0.046849163272982115,0.8555555555555555,0.8992063492063492,0.8845560303893638
3,4,0.07515760901908816,0.8611111111111113,0.9055555555555556,0.9428571428571428
3,5,0.10672576761437955,0.7624945887445886,0.8295887445887449,0.9192595250753145
3,6,0.07034662566445066,0.8656410256410256,0.9617521367521368,0.9510727513227513
3,7,0.10160956904114256,0.8234920634920634,0.9068253968253968,0.9387012158608661
3,8,0.12273805908627096,0.8320496894409939,0.9159420289855073,0.9601850375566892
3,9,0.09848115817604276,0.9035575048732944,0.9539961013645224,0.9462009946205349
3,10,0.07923040184959615,0.9036251402918071,0.9696296296296296,0.9848008052223737
4,2,0.06859733399485263,0.7821428571428571,0.7821428571428571,0.9572931785195935
4,3,0.05803933751918937,0.8699999999999999,0.9116666666666665,0.9406966490299824
4,4,0.08711013286906873,0.8051282051282052,0.8836538461538461,0.9272125958434222
4,5,0.11163691192827516,0.8058639705882353,0.8375,0.905262791991101
4,6,0.11467364664857829,0.8002272727272729,0.8909090909090909,0.9598067899010523
4,7,0.085033700891974,0.8694437229437229,0.9275974025974026,0.9552973453649448
4,8,0.07939219635617589,0.8845794930875577,0.9385725806451614,0.9295398544541056
4,9,0.08936570004455183,0.8740438560481664,0.9527504105090312,0.9426727524675286
4,10,0.12756014777516086,0.8190309189645054,0.9547166521360069,0.9280441545930065
5,2,0.06048444113705158,0.897777777777778,0.897777777777778,0.9459259259259258
5,3,0.05958546033957227,0.8598534798534798,0.8995604395604397,0.9249097960418288
5,4,0.10950337395877255,0.7905555555555555,0.8766666666666667,0.9481998679494434
