r,w,diameter,precision@w-1,precision@1,triplet
1,2,0.41187197333960024,1.0,1.0,1.0
1,3,0.3834205876366889,0.8666666666666668,0.9,0.8993333333333332
1,4,0.3574394218383444,0.8666666666666666,0.85,0.8981666666666668
1,5,0.3318370558328595,0.875,1.0,0.9989000000000001
1,6,0.44466893467853386,0.8933333333333333,0.95,0.9192
1,7,0.4802685694980543,0.8904761904761905,0.9857142857142858,0.9313333333333335
1,8,0.4590465926321669,0.7946428571428571,0.85,0.8293571428571427
1,9,0.5025078111779673,0.8708333333333332,0.9666666666666668,0.9070555555555556
1,10,0.5232350857194917,0.7588888888888888,0.8300000000000001,0.8049999999999999
2,2,0.42032892378261105,0.95,0.95,0.9990196078431373
2,3,0.4567334101881285,0.8883333333333333,0.95,0.9958333333333333
2,4,0.42822639962813913,0.8827777777777778,0.93,0.8993556542113701
2,5,0.3550181826596074,0.826388888888889,0.9299999999999999,0.8638888888888889
2,6,0.4498629238336204,0.9400000000000001,0.9916666666666666,0.9752424242424242
2,7,0.41254480075065947,0.8826719576719576,0.9642857142857144,0.9228316326530612
2,8,0.4780090265564622,0.8485912698412698,0.8793055555555556,0.8221240010403367
2,9,0.5066495548837964,0.8352029914529915,0.9081196581196581,0.884001120508928
2,10,0.5299788074612548,0.8711111111111112,0.9214285714285715,0.9131963543332267
3,2,0.40686030074286067,0.9299999999999999,0.9299999999999999,0.9657051282051283
3,3,0.39578248960483736,0.8492063492063491,0.8880952380952382,0.8641975308641975
3,4,0.38788040673518465,0.9277777777777778,0.9388888888888888,0.9431051587301587
3,5,0.47455920578782756,0.8535064935064935,0.9066233766233767,0.8872217781770109
3,6,0.40877751331920387,0.9156410256410256,0.9756410256410257,0.9394814814814814
3,7,0.5227236314933513,0.8641534391534392,0.9187301587301586,0.8711370660894211
3,8,0.5285128487800611,0.8826397515527953,0.8865217391304346,0.8852398077286467
3,9,0.4738152401628198,0.9655701754385966,0.9651072124756335,0.9567480359147025
3,10,0.4344681815181227,0.9067639356528245,0.9597979797979797,0.9401705052391327
4,2,0.463817226800583,0.8571428571428571,0.8571428571428571,0.899056603773585
4,3,0.49439700101576073,0.8883333333333333,0.9299999999999999,0.8825892857142857
4,4,0.4381975192641835,0.9041666666666666,0.9379807692307693,0.9267667978208232
4,5,0.4752799592660765,0.8791911764705883,0.9325000000000001,0.911731702833657
4,6,0.5686665665325393,0.8703333333333333,0.9094696969696969,0.8906630036630035
4,7,0.5012029966368027,0.8664675324675324,0.9454545454545455,0.8921876585621842
4,8,0.44020517188319397,0.853408410138249,0.9351451612903225,0.8844409228810362
4,9,0.46801941319385065,0.9522441160372196,0.9611795292829776,0.9426824127383829
4,10,0.4939997684398782,0.9269389313412082,0.9742732960664651,0.942794280658821
5,2,0.44724655488620774,0.8677777777777778,0.8677777777777778,0.9579629629629629
5,3,0.4048169064215962,0.8886080586080587,0.9124175824175824,0.8925677339901477
5,4,0.49756115384635835,0.9022222222222223,0.9533333333333335,0.9700514053952085
5,5,0.4632061050698801,0.8197519841269842,0.8745476190476191,0.8361272876385506
5,6,0.49588219395686706,0.816260805860806,0.8885311355311355,0.7900662291956411
5,7,0.473803589572642,0.8204926108374384,0.8975697865353036,0.771677199669527
5,8,0.5379445293253474,0.8613721572545103,0.9067674482380366,0.8985881993314087
5,9,0.5163103293246127,0.8981812816105578,0.957317547810969,0.8927740358598258
5,10,0.5662245208612539,0.8168818273924655,0.9099571704890854,0.8400019620227515
6,2,0.39175325958451823,0.8833333333333334,0.8833333333333334,0.9481537598204266
6,3,0.44810553121410673,0.839906045751634,0.90156045751634,0.8700581405946843
6,4,0.42846615250456954,0.8835887066150224,0.9384056732740943,0.9065495337000712
6,5,0.5046393705958393,0.8110322723253759,0.8673828470380196,0.8179220151828848
6,6,0.5193678081574529,0.8473549647272085,0.9139607431156864,0.8449518207670504
6,7,0.4814497040957604,0.8933867383867383,0.953068343068343,0.9119519055028509
6,8,0.5203265841362742,0.8241512467153622,0.8892553277692246,0.8278076663068618
6,9,0.5220601114682155,0.8524817142304076,0.9018978343891236,0.8595693940454971
6,10,0.5127519752327292,0.8449194378606141,0.9629271708683473,0.8629285278076834
7,2,0.43154185474314416,0.8631868131868131,0.8631868131868131,0.9549721706864565
7,3,0.4436440759686593,0.9116666666666667,0.9428571428571428,0.960752688172043
7,4,0.44600544304817547,0.8434285714285714,0.8898571428571428,0.9316734001292822
7,5,0.44849248850924966,0.8501120037457799,0.8996163861439005,0.8929271308980213
7,6,0.5411035443712239,0.8442164871638556,0.9264510939510939,0.8971056567701303
7,7,0.4849265670334191,0.8960165460439911,0.9401646734396264,0.8832435803370837
7,8,0.4566197330291134,0.8129534177307285,0.9239086664969018,0.853812886997366
7,9,0.4616616197333404,0.8229363927372457,0.9121569928400449,0.8081210094754983
7,10,0.5280680688166893,0.7948724420976159,0.9006814166774539,0.7673428500445642
8,2,0.407297501179841,0.8745833333333334,0.8745833333333334,0.9606359649122806
8,3,0.48071355380189135,0.8424489459815547,0.8873188405797101,0.9097803259408602
8,4,0.4914268265297349,0.8887236590038314,0.9547485632183907,0.929749897062826
8,5,0.5050327217515724,0.8076513738459303,0.8728367759819372,0.8362857152395196
8,6,0.48428628883953084,0.8678554379026646,0.9319384534386753,0.8675174432297089
8,7,0.5118523489272759,0.8479131967676228,0.9131032415107082,0.8635041215818628
8,8,0.47319610631752934,0.8571212323966947,0.9034760347991726,0.8382073821898824
8,9,0.5201143689621059,0.8305233107219303,0.8932633049080735,0.8251602244775842
8,10,0.5260218606765327,0.832794186219345,0.9087249915481067,0.8522369376538703
9,2,0.4064236365389508,0.8862745098039216,0.8862745098039216,0.93140922228944
9,3,0.43381610031111084,0.9048534621578099,0.9339194847020934,0.9274067681745773
9,4,0.45484230958282373,0.8456267290233134,0.8995347210242846,0.874452798081132
9,5,0.4707192332639597,0.8153324182592474,0.9102316721219159,0.8436669680109847
9,6,0.4589281343512061,0.9009666340638984,0.9516971305177993,0.8904439040975849
9,7,0.5954198463504592,0.8253020002112562,0.9178977616454931,0.8536471133646112
9,8,0.5622959189523794,0.7983866824247468,0.9301735942474773,0.8349384806366
9,9,0.5534221226052274,0.8316689172226452,0.9227628545611003,0.8850300357680592
9,10,0.5444826676514073,0.8634330720593647,0.9292753369777753,0.8845136222243483
10,2,0.4216355815303133,0.9128070175438596,0.9128070175438596,0.9483021112102289
10,3,0.4812789674010524,0.8815934065934068,0.921831501831502,0.9282107843137256
10,4,0.4823193341545392,0.8538681162365371,0.8868974801869538,0.9111394644644646
10,5,0.5169876546155231,0.8810982439487421,0.9079756367663346,0.8611407353598797
10,6,0.5000412530333737,0.8094313882700348,0.8839232270657125,0.8353980215346652
10,7,0.464436999701327,0.8306688907490989,0.9249826068290321,0.8504880027378071
10,8,0.5540447440327518,0.8041639481187864,0.901819438980467,0.8606209981231039
10,9,0.5469537292761627,0.8189223500860813,0.9089108254663201,0.8405276623927428
10,10,0.5629642112589058,0.827858786351355,0.8822230807463244,0.8176020577602927
