r,w,precision@w-1,precision@1
1,2,1.0,1.0
1,3,1.0,1.0
1,4,1.0,1.0
1,5,1.0,1.0
1,6,0.8666666666666668,1.0
1,7,0.980952380952381,1.0
1,8,0.9964285714285716,1.0
1,9,0.9805555555555555,1.0
1,10,0.9911111111111112,1.0
1,11,0.9745454545454546,1.0
1,12,0.990909090909091,1.0
1,13,0.9807692307692306,0.9692307692307693
1,14,0.9725274725274726,0.9571428571428571
1,15,0.9876190476190476,1.0
1,16,0.9583333333333334,0.925
1,17,0.9860294117647058,1.0
1,18,0.9718954248366014,1.0
1,19,0.9812865497076023,1.0
1,20,0.7842105263157896,0.89
1,21,0.9866666666666667,1.0
1,22,0.9688311688311689,1.0
1,23,0.9901185770750989,1.0
1,24,0.9409420289855074,1.0
1,25,0.9713333333333333,1.0
1,26,0.9218461538461542,0.9923076923076923
1,27,0.9732193732193732,1.0
1,28,0.6576719576719576,0.8714285714285713
1,29,0.9024630541871922,1.0
1,30,0.8754022988505745,0.9800000000000001
2,2,1.0,1.0
2,3,0.9666666666666668,0.9666666666666668
2,4,0.9666666666666666,0.95
2,5,1.0,1.0
2,6,0.9966666666666667,0.9833333333333334
2,7,0.9571428571428571,0.9857142857142858
2,8,0.9982142857142857,1.0
2,9,0.9958333333333333,1.0
2,10,0.9088888888888889,0.96
2,11,0.999090909090909,1.0
2,12,0.9962121212121211,0.9916666666666668
2,13,0.9743589743589745,0.9692307692307693
2,14,0.9653846153846155,0.9928571428571429
2,15,0.881904761904762,0.8866666666666667
2,16,0.9779166666666669,1.0
2,17,0.9650735294117647,0.9941176470588236
2,18,0.9000000000000001,0.9777777777777779
2,19,0.9684210526315787,0.9947368421052631
2,20,0.9734210526315786,1.0
2,21,0.9811904761904762,1.0
2,22,0.9474025974025972,1.0
2,23,0.8962450592885374,0.9608695652173914
2,24,0.8994565217391305,0.9458333333333332
2,25,0.8731666666666668,1.0
2,26,0.8729230769230771,0.9384615384615385
2,27,0.8886039886039885,0.9925925925925926
2,28,0.8794973544973544,0.8928571428571429
2,29,0.9752463054187196,0.9965517241379309
2,30,0.9178160919540227,0.9566666666666667
3,2,0.9333333333333332,0.9333333333333332
3,3,0.9888888888888889,0.9777777777777779
3,4,0.9444444444444444,0.95
3,5,0.9866666666666667,0.9466666666666667
3,6,0.9711111111111113,0.9888888888888889
3,7,0.946031746031746,0.9904761904761905
3,8,0.9380952380952381,0.9666666666666668
3,9,0.9935185185185185,1.0
3,10,0.9777777777777779,0.9933333333333334
3,11,0.9727272727272727,0.9939393939393939
3,12,0.9338383838383839,0.961111111111111
3,13,0.9884615384615385,0.9692307692307693
3,14,0.9509157509157508,0.9714285714285713
3,15,0.9231746031746031,0.9733333333333334
3,16,0.9338888888888887,0.9666666666666666
3,17,0.8426470588235293,0.8862745098039216
3,18,0.8760348583877994,0.9259259259259259
3,19,0.8781676413255356,0.9614035087719298
3,20,0.944035087719298,0.9866666666666667
3,21,0.9584126984126987,0.9777777777777779
3,22,0.9549783549783545,0.9939393939393939
3,23,0.9379446640316204,0.9942028985507246
3,24,0.9194444444444446,0.9972222222222221
3,25,0.8969999999999999,0.9493333333333334
3,26,0.9620512820512822,0.9948717948717949
3,27,0.9182336182336177,0.9358024691358026
3,28,0.7953262786596116,0.9142857142857143
3,29,0.8520525451559934,0.9586206896551724
3,30,0.7955555555555556,0.9088888888888889
4,2,1.0,1.0
4,3,1.0,1.0
4,4,0.975,1.0
4,5,0.9549999999999998,0.96
4,6,0.9733333333333334,0.925
4,7,0.9904761904761905,1.0
4,8,0.9357142857142857,0.975
4,9,0.9166666666666666,0.9888888888888889
4,10,0.9877777777777779,0.9800000000000001
4,11,0.8645454545454545,0.9727272727272727
4,12,0.9041666666666666,0.9458333333333334
4,13,0.7544871794871795,0.7923076923076923
4,14,0.8758241758241757,0.9464285714285715
4,15,0.9271428571428573,0.9800000000000001
4,16,0.9074999999999995,0.96875
4,17,0.9540441176470589,0.9911764705882353
4,18,0.9593137254901952,0.986111111111111
4,19,0.9584795321637423,0.9894736842105264
4,20,0.8781578947368418,0.925
4,21,0.9097619047619048,0.9523809523809523
4,22,0.9313852813852807,0.9795454545454545
4,23,0.8948616600790509,0.9847826086956522
4,24,0.9103260869565217,0.9395833333333332
4,25,0.8763333333333332,0.932
4,26,0.8533846153846152,0.8923076923076924
4,27,0.8973646723646722,0.9666666666666666
4,28,0.9007936507936503,0.9589285714285714
4,29,0.8027709359605908,0.8327586206896551
4,30,0.8501724137931037,0.945
5,2,0.9800000000000001,0.9800000000000001
5,3,0.9933333333333334,0.9866666666666667
5,4,0.9533333333333334,0.9800000000000001
5,5,0.992,1.0
5,6,0.9639999999999999,1.0
5,7,0.9828571428571429,1.0
5,8,0.9157142857142857,0.9450000000000001
5,9,0.9727777777777777,0.9911111111111112
5,10,0.9435555555555556,0.968
5,11,0.8836363636363636,0.9527272727272728
5,12,0.899090909090909,0.9266666666666665
5,13,0.9176923076923076,0.96
5,14,0.9384615384615381,0.9828571428571429
5,15,0.9285714285714288,0.9786666666666667
5,16,0.902333333333333,0.9525
5,17,0.9092647058823529,0.9176470588235295
5,18,0.8684967320261435,0.9111111111111111
5,19,0.8778947368421047,0.9010526315789473
5,20,0.8451578947368417,0.8780000000000001
5,21,0.8581904761904762,0.9314285714285715
5,22,0.9187012987012981,0.9781818181818182
5,23,0.9183399209486159,0.9826086956521738
5,24,0.8739130434782609,0.9283333333333333
5,25,0.8536666666666667,0.8896000000000001
5,26,0.7798153846153845,0.866153846153846
5,27,0.9366951566951565,0.9688888888888888
5,28,0.8904761904761903,0.9642857142857142
5,29,0.8499999999999999,0.9627586206896552
5,30,0.7871724137931038,0.8666666666666666
