r,w,diameter,precision@w-1,precision@1,triplet
1,2,0.038929423251401994,0.8,0.8,0.9739130434782608
1,3,0.16378418546079462,0.7833333333333334,0.7,0.9442028985507246
1,4,0.11004463601411527,0.7666666666666666,0.8,0.9630434782608696
1,5,0.07246548163460298,0.885,0.8,0.9734782608695653
1,6,0.160382037526923,0.8333333333333333,0.7666666666666666,0.9123188405797101
1,7,0.0875640400064593,0.9095238095238095,0.9714285714285715,0.9795031055900623
1,8,0.13332030170526704,0.8543367346938776,0.7142857142857142,0.9031055900621119
1,9,0.10124791261257053,0.8791666666666667,0.888888888888889,0.9713164251207731
1,10,0.05721620157048738,0.9555555555555557,0.9100000000000001,0.9851690821256041
2,2,0.16894964741680743,0.65,0.65,0.93125
2,3,0.09931875413178691,0.8166666666666668,0.7,0.9656666666666667
2,4,0.1789319874249539,0.7958333333333333,0.7125,0.8810897435897436
2,5,0.2963886594889993,0.7125000000000001,0.7,0.8337962962962961
2,6,0.1425879804774209,0.8516666666666668,0.8083333333333333,0.9177380952380952
2,7,0.05676268298650723,0.9047619047619048,0.8142857142857143,0.9801313628899834
2,8,0.0804330895592558,0.9071428571428571,0.91875,0.9863095238095237
2,9,0.06191041953608711,0.8923611111111113,0.9444444444444444,0.9726254480286739
2,10,0.05343147134910174,0.9172222222222223,0.9399999999999998,0.9755208333333332
3,2,0.22540041790193793,0.5833333333333333,0.5833333333333333,0.9226666666666666
3,3,0.14720727909367276,0.7388888888888888,0.6555555555555556,0.9477366255144034
3,4,0.22335097008668564,0.7555555555555556,0.65,0.9053639846743294
3,5,0.13340960760456722,0.8400000000000001,0.8666666666666668,0.953978494623656
3,6,0.10832395151244407,0.8166666666666668,0.9333333333333332,0.9463299663299664
3,7,0.1808759011233354,0.8373015873015872,0.8142857142857143,0.9140589569160997
3,8,0.11242933351369089,0.9137163561076604,0.9655797101449275,0.9612290862290862
3,9,0.13497680428018613,0.8092592592592591,0.7851851851851851,0.879071699905033
3,10,0.17044545043540588,0.8528395061728397,0.8822222222222222,0.902844611528822
4,2,0.17627074748433727,0.65,0.65,0.9346153846153846
4,3,0.17173669645907244,0.6583333333333333,0.65,0.8956896551724138
4,4,0.13758907999110556,0.8104166666666665,0.81875,0.9209635416666666
4,5,0.21324108066708453,0.79125,0.71,0.8710714285714287
4,6,0.09941982577069859,0.8991666666666667,0.825,0.9555263157894736
4,7,0.09003796340185696,0.8797619047619047,0.8892857142857142,0.9443670150987223
4,8,0.16032249882972816,0.8753600230414748,0.9181451612903226,0.9663265755562266
4,9,0.13763387994142365,0.9092320261437908,0.8349673202614379,0.9257102752448498
4,10,0.07253233277128023,0.8969369369369369,0.9312837837837838,0.9660881627828435
5,2,0.20388696588840674,0.63,0.63,0.9048148148148147
5,3,0.1995086781991537,0.6733333333333333,0.6666666666666666,0.9122580645161292
5,4,0.1345649949572678,0.8166666666666668,0.86,0.9655714285714285
5,5,0.08787814482931136,0.8320000000000001,0.836,0.9627435897435896
5,6,0.12241616013779422,0.8346666666666668,0.7766666666666666,0.9304651162790696
5,7,0.1425341341671152,0.8333333333333333,0.8371428571428572,0.9098682877406281
5,8,0.12084353019734335,0.8308882783882785,0.8590384615384614,0.9465343137254901
5,9,0.17055451436874203,0.8173772609819121,0.858966408268734,0.9247093577282257
5,10,0.1648436451065809,0.8646666666666667,0.8882553191489363,0.9042513451708366
6,2,0.12318077650523962,0.6833333333333333,0.6833333333333333,0.9583333333333334
6,3,0.26175434893999733,0.6555555555555556,0.5777777777777777,0.8941077441077441
6,4,0.14281751595413042,0.7652777777777777,0.7708333333333334,0.9530336257309939
6,5,0.3031189592749462,0.6624999999999999,0.6466666666666667,0.8111821705426356
6,6,0.1759866913685782,0.7455555555555555,0.7555555555555555,0.8725925925925926
6,7,0.2577062635603463,0.7436507936507937,0.7214285714285714,0.8308325846061695
6,8,0.18227627061384633,0.8286347517730496,0.8399379432624112,0.8906956687696255
6,9,0.12172064377200897,0.8820334757834758,0.8483618233618234,0.9292548500881832
6,10,0.14948750826152338,0.8671929824561403,0.9034210526315791,0.9267431588019821
7,2,0.23249189374152643,0.5285714285714286,0.5285714285714286,0.9118226600985221
7,3,0.14328712240534167,0.7476190476190476,0.719047619047619,0.9478231292517005
7,4,0.2538610882069794,0.6857142857142858,0.6892857142857144,0.8803135888501743
7,5,0.22230864821916002,0.7164285714285714,0.6685714285714286,0.8659726443768998
7,6,0.20445358640003283,0.7695238095238094,0.830952380952381,0.8992183288409704
7,7,0.2370549439742104,0.6945578231292517,0.6918367346938775,0.820292862907875
7,8,0.16346370055352294,0.8104591836734694,0.8303571428571429,0.8996938775510204
7,9,0.2163742952442141,0.8214188134270103,0.7656258131667968,0.8876032535215895
7,10,0.24381848513339582,0.7409902866619282,0.7598720682302773,0.8170380544870343
8,2,0.2854614765135425,0.48125,0.48125,0.8252083333333335
8,3,0.179752721005652,0.6895833333333332,0.675,0.9065315315315317
8,4,0.22284606948984548,0.7302083333333333,0.721875,0.9048532196969695
8,5,0.25547453262882663,0.6874999999999999,0.6824999999999999,0.8603063725490199
8,6,0.1806761534270147,0.7858333333333334,0.7708333333333334,0.9389367816091954
8,7,0.23294244571273706,0.7797619047619049,0.7589285714285714,0.8949587912087912
8,8,0.1638416396471839,0.8299992913832199,0.8068204365079363,0.9161426312504659
8,9,0.21865270009183382,0.7328968253968254,0.754563492063492,0.8726963349589933
8,10,0.188608260396728,0.7886562049062048,0.8085714285714285,0.8796981614164299
9,2,0.3632668645080301,0.3833333333333333,0.3833333333333333,0.8030465949820789
9,3,0.2595693859922226,0.6148148148148148,0.5888888888888889,0.8858024691358025
9,4,0.17621871188263147,0.7611111111111111,0.8277777777777778,0.928230890464933
9,5,0.21662796111440502,0.7477777777777778,0.7244444444444444,0.9167171717171717
9,6,0.18645335717129508,0.7425925925925927,0.7925925925925925,0.899129923574368
9,7,0.21550746279347574,0.7539682539682538,0.7746031746031746,0.8881213205156866
9,8,0.21627345621811708,0.7599038676503465,0.7181729264475744,0.8598328593581759
9,9,0.2017026948360173,0.7809521018909205,0.7817002656665104,0.8700623902179008
9,10,0.23407570434135874,0.7620732226479353,0.7800766283524905,0.8183810633669519
10,2,0.29050053568854606,0.505,0.505,0.8240624999999999
10,3,0.24422395184680346,0.655,0.6266666666666667,0.8557317073170733
10,4,0.25883402215933937,0.6549999999999999,0.6749999999999999,0.8784166666666666
10,5,0.26789656797639133,0.729,0.682,0.8707457627118644
10,6,0.2874228609447766,0.6639999999999999,0.7166666666666666,0.8145147058823529
