r,w,diameter,precision@w-1,precision@1,triplet
1,2,0.19957212545165104,0.4,0.4,0.5125
1,3,0.19098150604911862,0.8,0.8666666666666666,0.8708333333333333
1,4,0.15696913525678124,0.65,0.65,0.7770833333333333
1,5,0.24162861435363628,0.52,0.44000000000000006,0.7275
2,2,0.13478606913301577,0.6,0.6,0.75625
2,3,0.12405633464909235,0.4583333333333333,0.4833333333333333,0.5679398148148149
2,4,0.2180886254022108,0.7183333333333335,0.6599999999999999,0.8521929824561404
2,5,0.19813487256056656,0.6933333333333334,0.6733333333333335,0.7575625
3,2,0.24480671135508328,0.4933333333333333,0.4933333333333333,0.7130718954248365
3,3,0.2399956301622373,0.5650793650793651,0.6158730158730159,0.8004938271604939
3,4,0.2193063388270477,0.6444444444444444,0.6944444444444444,0.8346889952153109
3,5,0.29501936918922544,0.4996969696969697,0.4909090909090909,0.7211388888888888
4,2,0.21537293609202418,0.5059523809523809,0.5059523809523809,0.6549965600275198
4,3,0.17741444482942959,0.7066666666666667,0.6966666666666667,0.7600378787878788
4,4,0.28470273126004547,0.5441666666666667,0.5475,0.7837807017543861
4,5,0.2145267584797522,0.6529166666666667,0.6041666666666667,0.7013839285714285
5,2,0.20409433412706002,0.5199999999999999,0.5199999999999999,0.7525263157894738
5,3,0.20213594843086508,0.5735198135198134,0.5728671328671329,0.7662828282828282
5,4,0.21143937268854832,0.598235294117647,0.608235294117647,0.8009238095238096
5,5,0.25368924177093033,0.5932436974789916,0.5769187675070028,0.7057470238095238
6,2,0.24821357564957575,0.556060606060606,0.556060606060606,0.7749603174603175
6,3,0.2517686179626547,0.5673611111111111,0.5523809523809524,0.84371114996115
6,4,0.2084484236420062,0.5932539682539681,0.6365079365079365,0.7021057347670252
6,5,0.21422983375892785,0.7006410256410257,0.6974358974358974,0.8295601851851853
7,2,0.20930762804349867,0.5846153846153846,0.5846153846153846,0.7816326530612245
7,3,0.2511612379073702,0.5034645437122218,0.5127524694088161,0.7161739054596198
7,4,0.2411479375019349,0.6447792207792207,0.647090909090909,0.7875843885941474
7,5,0.1804851453717716,0.6996415770609319,0.6637992831541218,0.759141865079365
8,2,0.20962863702740459,0.5390109890109891,0.5390109890109891,0.7244306418219462
8,3,0.23854810995442738,0.5484595959595959,0.5461616161616161,0.7469219322344323
8,4,0.23150238343997845,0.6121850132625994,0.622198275862069,0.7668029450228216
8,5,0.20253172380402065,0.6630208333333334,0.6576388888888889,0.7649548611111111
9,2,0.26069365768179736,0.5399509803921568,0.5399509803921568,0.7697116088420437
9,3,0.2026163326546293,0.6507835288704854,0.6463841729928687,0.8071781305114637
9,4,0.22560272589984848,0.6147250280583615,0.6338047138047138,0.7010990592110138
9,5,0.2327509380808776,0.5908701384311141,0.5669083717864207,0.7577196969696971
10,2,0.1961263780518784,0.5287581699346405,0.5287581699346405,0.7019367588932807
10,3,0.2155866551842375,0.5258241758241758,0.5118131868131868,0.7018978174603173
10,4,0.2299375788182078,0.4998068277005657,0.46850094876660336,0.7211866057233705
10,5,0.21813845796880305,0.6153154625694672,0.6061457992808107,0.749607196969697
