r,w,precision@w-1,precision@1
1,2,1.0,1.0
1,3,0.5666666666666667,0.4666666666666666
1,4,0.8333333333333333,0.8
1,5,0.5599999999999999,0.48
1,6,0.38,0.4666666666666667
1,7,0.7,0.5142857142857143
1,8,0.6107142857142857,0.525
1,9,0.24166666666666664,0.26666666666666666
1,10,0.6207407407407407,0.6688888888888889
1,11,0.4454545454545455,0.6
1,12,0.2767676767676768,0.2944444444444444
1,13,0.34487179487179487,0.10769230769230771
1,14,0.2670329670329671,0.34285714285714286
1,15,0.15554112554112554,0.22303030303030305
1,16,0.11522727272727273,0.1125
1,17,0.15497198879551818,0.3787114845938375
1,18,0.2212418300653595,0.38333333333333336
1,19,0.14906711222500696,0.5620927318295739
1,20,0.17210526315789476,0.22999999999999998
1,21,0.14682539682539683,0.14285714285714285
1,22,0.09460147695441812,0.3262032085561497
1,23,0.0808120733021919,0.11304347826086958
1,24,0.07681159420289856,0.06666666666666668
1,25,0.1202014652014652,0.23068131868131866
1,26,0.05465734265734266,0.28181818181818186
1,27,0.11324786324786325,0.18518518518518517
1,28,0.04930649954804544,0.17835811531463705
1,29,0.09934318555008212,0.25724137931034485
1,30,0.09203065134099617,0.12444444444444444
1,31,0.06567518503002374,0.24013405948889818
1,32,0.02755376344086021,0.13333333333333333
1,33,0.06420454545454546,0.024242424242424242
1,34,0.06707946336429307,0.15603715170278637
1,35,0.0373109243697479,0.05714285714285714
1,36,0.03571428571428571,0.03333333333333333
1,37,0.04035152799858682,0.06436974789915967
1,38,0.0501185395922238,0.21724310776942354
1,39,0.028663967611336032,0.15384615384615383
1,40,0.050854700854700854,0.025
1,41,0.03483924611973393,0.18929363319607223
1,42,0.029089430894308942,0.05885714285714285
1,43,0.04002399409376153,0.20568475452196383
1,44,0.036197523406825735,0.15064935064935064
1,45,0.037128427128427136,0.1288888888888889
1,46,0.025111111111111105,0.02608695652173913
1,47,0.050693802035152634,0.33340087808172914
1,48,0.02637104944929241,0.1129032258064516
1,49,0.03657879818594105,0.09132653061224491
1,50,0.014603174603174604,0.01688888888888889
2,2,0.8333333333333334,0.8333333333333334
2,3,0.7,0.6333333333333333
2,4,0.7064285714285715,0.8147619047619047
2,5,0.6116666666666667,0.76
2,6,0.4597402597402597,0.5668831168831169
2,7,0.763095238095238,0.7607142857142857
2,8,0.619606782106782,0.5909090909090908
2,9,0.5489583333333333,0.6833333333333333
2,10,0.6933333333333334,0.6870454545454546
2,11,0.5460909090909091,0.4881818181818181
2,12,0.4889044289044289,0.5092307692307693
2,13,0.41620879120879123,0.37310584152689413
2,14,0.3454212454212454,0.4523809523809524
2,15,0.25641760152336796,0.43557133198106834
2,16,0.13522777777777778,0.20112962962962966
2,17,0.28377100840336134,0.34747899159663864
2,18,0.23581699346405224,0.3238888888888889
2,19,0.15586528048516354,0.23128654970760235
2,20,0.0783629642668544,0.19667781493868453
2,21,0.13727273857708644,0.17114257114257114
2,22,0.07782069349478922,0.19109509416414788
2,23,0.1245862977602108,0.17553623188405795
2,24,0.12568366960310692,0.2741176470588235
2,25,0.1476923076923077,0.15415384615384614
2,26,0.08127738718867752,0.17698740924547374
2,27,0.08310559006211182,0.15028624858077871
2,28,0.09166269195004825,0.18013791893102238
2,29,0.09075659764053372,0.12771495465187643
2,30,0.0871118839407276,0.16308300395256917
2,31,0.056872580645161284,0.14256797235023042
2,32,0.06378860173127354,0.06496791348765033
2,33,0.04223881019884443,0.10931449382260741
2,34,0.05431008283882954,0.19431317128321085
2,35,0.06695996045477014,0.12339190221543161
2,36,0.050587983472193995,0.09951051051051052
2,37,0.0502180683494282,0.16315550589371125
2,38,0.039415607265656925,0.049304865938430975
2,39,0.04076618885855882,0.11454757982661941
2,40,0.04939210317259098,0.10105141727092945
2,41,0.03368301772458719,0.1031558854718982
2,42,0.033509515398347255,0.06038992456008384
2,43,0.03974647830146551,0.05685208866155157
2,44,0.029804179256983625,0.07799176181529124
2,45,0.04921135454380136,0.08846790325513729
2,46,0.0272363032912905,0.027717391304347826
2,47,0.033302906040519796,0.11323556361903712
2,48,0.035695536804773956,0.08169763840495547
2,49,0.024527250294057015,0.02359925788497217
2,50,0.028921824895499097,0.02991762013729977
3,2,0.7933333333333332,0.7933333333333332
3,3,0.5888888888888889,0.6888888888888889
3,4,0.7555555555555555,0.7833333333333333
3,5,0.6089743589743589,0.6389743589743591
3,6,0.8102564102564103,0.8871794871794872
3,7,0.7347535505430242,0.8090225563909774
3,8,0.6251715178825152,0.7202117078715544
3,9,0.857613414850257,0.7473861421229843
3,10,0.69420878185246,0.8000291917533296
3,11,0.4984843073593074,0.5096049783549783
3,12,0.4347960691043694,0.4889886442060355
3,13,0.3650624067290734,0.5359381359381359
3,14,0.3697870756694286,0.3526897122485358
3,15,0.3155678938241963,0.42699346405228755
3,16,0.24771572943686881,0.25030008805121245
3,17,0.18498376623376625,0.3316883116883117
3,18,0.20364241423064952,0.21137973137973137
3,19,0.18893579028442728,0.270525612121021
3,20,0.12665522472629315,0.22763314269792465
3,21,0.14858029054149152,0.14440793298208898
3,22,0.12545900736690213,0.16913875598086126
3,23,0.13219670716778062,0.13906074042282535
3,24,0.14567728574705843,0.22584414019762353
3,25,0.12287376962822634,0.20159323111615132
3,26,0.0785929742388759,0.19596550989993614
3,27,0.08805725603670808,0.12921106037544394
3,28,0.09187206927947669,0.16387530387530388
3,29,0.055674994135585264,0.20641488779419817
3,30,0.06725740160222918,0.10896969696969698
3,31,0.058185830977822074,0.08495795392347116
3,32,0.05755721213009788,0.09665715404394105
3,33,0.0617465558090558,0.11561084384613798
3,34,0.05884306819534023,0.11185434358516928
3,35,0.06796096746949946,0.12972644376899697
3,36,0.05743090028804314,0.11536107536107536
3,37,0.05671138014888015,0.10084166959166958
3,38,0.04174481452529558,0.07180664810147572
3,39,0.05454686467440106,0.08551967551412509
3,40,0.043522135676595144,0.08420115276385687
3,41,0.03316435883923005,0.0810802100948838
3,42,0.04540336694205158,0.12265793788296057
3,43,0.029519591735385858,0.06618484807188174
3,44,0.034831467989223874,0.11579262869604516
3,45,0.03791878377525313,0.12778126574354967
3,46,0.0371956331989422,0.09978814085734779
3,47,0.03353657940927891,0.06251180836707153
3,48,0.02768287253706539,0.054406268370166724
3,49,0.03065593224299971,0.10177384868041106
3,50,0.0345688114421268,0.08940684053891601
4,2,0.6578571428571429,0.6578571428571429
4,3,0.7416666666666668,0.6666666666666666
4,4,0.7487179487179487,0.7278846153846155
4,5,0.8184615384615384,0.7984615384615386
4,6,0.8900626566416039,0.8452756892230576
4,7,0.6587662337662337,0.6556277056277056
4,8,0.6791652005629837,0.6857861247947455
4,9,0.6577847805788981,0.6288982259570495
4,10,0.6732051282051283,0.707051282051282
4,11,0.5463811433664374,0.5840336134453782
4,12,0.4600713061239377,0.4585334828755882
4,13,0.38198241460436577,0.38619489071425944
4,14,0.34512266802964475,0.4149335548172758
4,15,0.23386037213672334,0.3589756134344019
4,16,0.26090537146010767,0.33157994931044116
4,17,0.18906725117543455,0.23060911702260123
4,18,0.23416905223627907,0.25865221088435375
4,19,0.18936210846609475,0.21867111527819424
4,20,0.15547603473423224,0.2292870672419236
4,21,0.1293760583892163,0.2024663008873535
4,22,0.12105883282754278,0.23085607575075437
4,23,0.11180415073821807,0.17226990155508945
4,24,0.11384508560489545,0.1177825384997516
4,25,0.11269094108201369,0.15015254787406687
4,26,0.0773420677762783,0.11895383490778229
4,27,0.08563114125633337,0.18424555426529066
4,28,0.08049160065882628,0.1315673555185133
4,29,0.07322732177162555,0.18797575481119785
4,30,0.07318068154862663,0.1698688305616777
4,31,0.0678921641876126,0.12927900598248027
4,32,0.07144740124340991,0.11374896748567309
4,33,0.06797722567287785,0.15325327812284334
4,34,0.048430530780663235,0.09636996581412419
4,35,0.05602404783808359,0.0966877118775853
4,36,0.045875188194400014,0.1372509329750709
4,37,0.0449922289773387,0.07742454776153836
4,38,0.0455586568287618,0.1125007493953352
4,39,0.041919041565580496,0.049969845650392294
4,40,0.0432265281080076,0.08093252117897518
4,41,0.046906092867538995,0.06203706381351859
4,42,0.031842638259379094,0.09554601987363899
4,43,0.03439782281812643,0.08756591790035813
4,44,0.03872177985833179,0.09444467337499589
4,45,0.0330103640706826,0.11749183214440273
4,46,0.028995326185145904,0.0682705903145988
4,47,0.02535721240986554,0.0688863104340628
4,48,0.03165819332766105,0.0733834221766354
4,49,0.03117051340620266,0.08851937263152217
4,50,0.023905082730293084,0.07360211436461747
5,2,0.7711111111111111,0.7711111111111111
5,3,0.6533333333333333,0.6389743589743591
5,4,0.8023529411764706,0.8511764705882353
5,5,0.5996190476190476,0.6232380952380953
5,6,0.7736945812807883,0.7479579807166015
5,7,0.7115363151757454,0.7390123688155923
5,8,0.6103779553779554,0.6423543123543124
5,9,0.6858522596022596,0.5748113148113148
5,10,0.5591578069626851,0.6686021410440348
5,11,0.6208400328137816,0.6630784887324633
5,12,0.4517261988140261,0.5847557646041143
5,13,0.41198521133821553,0.50461300568085
5,14,0.2916126963064315,0.43986543313709003
5,15,0.30615545049507303,0.4027489899188012
5,16,0.20663804713804707,0.34066045066045064
5,17,0.22874073763503974,0.3767319702411732
5,18,0.17346261811923627,0.2990080420292466
5,19,0.14251129286047934,0.29920187780513186
5,20,0.13462546410994952,0.22264901454267125
5,21,0.13748041226059804,0.17775615509361636
5,22,0.12957624478121377,0.20451116998943086
5,23,0.1180881240538503,0.1756349265740869
5,24,0.10929143795887544,0.23281048591160008
5,25,0.09538173169643475,0.15346788210554485
5,26,0.09045412739870573,0.15655281799860113
5,27,0.08514278084315585,0.14394378494733268
5,28,0.07089013012839726,0.134640604918646
5,29,0.06011674599909893,0.15599981717628775
5,30,0.06314177569279009,0.1140238601302066
5,31,0.08418553181711078,0.19045632729843257
5,32,0.0698563795588835,0.11114904357372783
5,33,0.06258864286498754,0.19190770215300393
5,34,0.06105645448209122,0.1496142860527559
5,35,0.05691246352520053,0.15845427574367854
5,36,0.0527766386483425,0.09839374710317915
5,37,0.04076217377618342,0.08450048029262483
5,38,0.04693400713098765,0.07895388191816907
5,39,0.041941714784487105,0.11236305167737674
5,40,0.03619264885987293,0.10352336641238243
5,41,0.04877554406395745,0.11047116749121226
5,42,0.03824353985786892,0.08004636677623919
5,43,0.0334030540282748,0.0955722341946291
5,44,0.0398811968398055,0.08519110252130896
5,45,0.029464392804865645,0.07700133315651354
5,46,0.035087683900877506,0.07692450598696819
5,47,0.02647104590732593,0.058459699666046416
5,48,0.031759658282217856,0.06378712593831233
5,49,0.03342568723013124,0.05368013338463512
5,50,0.023954670766213194,0.05550920798754888
