r,w,precision@w-1,precision@1
1,2,0.5,0.5
1,3,0.5833333333333334,0.5
1,4,0.5,0.5
1,5,0.5,0.5
1,6,0.95,1.0
1,7,0.6785714285714286,0.6428571428571428
1,8,0.9285714285714286,1.0
1,9,0.5694444444444444,0.6666666666666666
1,10,0.8833333333333335,0.95
1,11,0.9,1.0
1,12,0.8674242424242424,0.9166666666666667
1,13,0.7692307692307693,0.9615384615384616
1,14,0.598901098901099,0.6071428571428572
1,15,0.8642857142857144,0.7666666666666666
2,2,0.375,0.375
2,3,0.08333333333333333,0.16666666666666666
2,4,0.6458333333333334,0.6875
2,5,0.3125,0.25
2,6,0.24166666666666664,0.25
2,7,0.6785714285714286,0.7142857142857143
2,8,0.6741071428571429,0.6875
2,9,0.3819444444444444,0.3333333333333333
2,10,0.48611111111111116,0.39999999999999997
2,11,0.8681818181818182,1.0
2,12,0.32007575757575757,0.22916666666666666
2,13,0.4102564102564103,0.3846153846153846
2,14,0.4024725274725275,0.35714285714285715
2,15,0.48333333333333345,0.48333333333333334
3,2,0.3333333333333333,0.3333333333333333
3,3,0.05555555555555555,0.05555555555555555
3,4,0.3194444444444444,0.375
3,5,0.008333333333333333,0.0
3,6,0.14444444444444443,0.0
3,7,0.246031746031746,0.26190476190476186
3,8,0.13095238095238096,0.14583333333333334
3,9,0.27083333333333337,0.16666666666666666
3,10,0.22962962962962963,0.03333333333333333
3,11,0.3833333333333333,0.36363636363636365
3,12,0.1818181818181817,0.0
3,13,0.20299145299145305,0.02564102564102564
3,14,0.39560439560439564,0.3571428571428571
3,15,0.3738095238095238,0.3333333333333333
4,2,0.0,0.0
4,3,0.1875,0.25
4,4,0.09375,0.125
4,5,0.25625,0.275
4,6,0.2125,0.20833333333333334
4,7,0.09523809523809525,0.08928571428571429
4,8,0.23437499999999997,0.125
4,9,0.2934027777777778,0.29166666666666663
4,10,0.22222222222222227,0.2125
4,11,0.18409090909090908,0.18181818181818182
4,12,0.16571969696969696,0.15625
4,13,0.24198717948717943,0.19230769230769232
4,14,0.3440934065934067,0.33035714285714285
4,15,0.1357142857142857,0.04166666666666667
5,2,0.05,0.05
5,3,0.2,0.2
5,4,0.2,0.22499999999999998
5,5,0.105,0.1
5,6,0.18333333333333335,0.18333333333333335
5,7,0.11904761904761904,0.11428571428571428
5,8,0.11964285714285713,0.11249999999999999
5,9,0.2263888888888889,0.17777777777777776
5,10,0.16777777777777778,0.13
5,11,0.18909090909090912,0.18181818181818182
5,12,0.08560606060606057,0.1
5,13,0.10961538461538457,0.06153846153846154
5,14,0.15769230769230771,0.18571428571428572
5,15,0.15047619047619049,0.11333333333333334
