r,w,precision@w-1,precision@1
1,2,0.6,0.6
1,3,0.3666666666666667,0.4
1,4,0.6833333333333333,0.8
1,5,0.37,0.36
1,6,0.6333333333333333,0.6
1,7,0.6523809523809525,0.7428571428571428
1,8,0.6821428571428572,0.65
1,9,0.7361111111111112,0.7777777777777778
1,10,0.6088888888888889,0.5599999999999999
2,2,0.05,0.05
2,3,0.25,0.3
2,4,0.06666666666666667,0.125
2,5,0.22999999999999998,0.2
2,6,0.16,0.1
2,7,0.38333333333333336,0.4428571428571429
2,8,0.3482142857142857,0.325
2,9,0.4791666666666667,0.5333333333333334
2,10,0.22111111111111112,0.05
3,2,0.2,0.2
3,3,0.13333333333333333,0.15555555555555553
3,4,0.27777777777777773,0.26666666666666666
3,5,0.14666666666666667,0.12
3,6,0.2711111111111111,0.35555555555555557
3,7,0.2253968253968254,0.19047619047619047
3,8,0.16309523809523807,0.15000000000000002
3,9,0.2574074074074074,0.23703703703703702
3,10,0.18962962962962965,0.1
4,2,0.15,0.15
4,3,0.20833333333333334,0.18333333333333335
4,4,0.20416666666666666,0.2
4,5,0.1325,0.13999999999999999
4,6,0.225,0.25
4,7,0.0630952380952381,0.05
4,8,0.2160714285714286,0.24375
4,9,0.13541666666666669,0.09444444444444444
4,10,0.2333333333333333,0.21000000000000002
5,2,0.08,0.08
5,3,0.10666666666666666,0.09333333333333334
5,4,0.2033333333333333,0.25
5,5,0.138,0.16
5,6,0.11866666666666667,0.12
5,7,0.11619047619047618,0.12
5,8,0.14785714285714285,0.15
5,9,0.15777777777777777,0.13777777777777778
5,10,0.10933333333333332,0.11200000000000002
6,2,0.15,0.15
6,3,0.17777777777777776,0.18888888888888886
6,4,0.18333333333333335,0.15833333333333335
6,5,0.09833333333333333,0.12666666666666665
6,6,0.11333333333333333,0.10555555555555556
6,7,0.13809523809523808,0.1619047619047619
6,8,0.12678571428571428,0.15833333333333333
6,9,0.12546296296296294,0.1296296296296296
6,10,0.11370370370370367,0.12
7,2,0.18571428571428567,0.18571428571428567
7,3,0.19523809523809524,0.19047619047619047
7,4,0.15476190476190474,0.17857142857142855
7,5,0.16,0.18285714285714286
7,6,0.10285714285714287,0.11904761904761904
7,7,0.1,0.1346938775510204
7,8,0.12193877551020409,0.16785714285714287
7,9,0.09047619047619046,0.10476190476190475
7,10,0.12031746031746031,0.16
8,2,0.1875,0.1875
8,3,0.20833333333333334,0.25
8,4,0.125,0.125
8,5,0.15,0.175
8,6,0.1416666666666667,0.1875
8,7,0.06845238095238096,0.10714285714285714
8,8,0.09821428571428571,0.140625
8,9,0.08333333333333333,0.125
8,10,0.09444444444444444,0.1125
