r,w,precision@w-1,precision@1
1,2,0.3333333333333333,0.3333333333333333
1,3,0.4444444444444444,0.3333333333333333
1,4,0.6666666666666666,0.6666666666666666
1,5,0.6666666666666666,0.6666666666666666
1,6,0.6666666666666666,0.6666666666666666
1,7,1.0,1.0
1,8,0.5773809523809524,0.5416666666666666
1,9,0.7083333333333334,0.6666666666666666
1,10,1.0,1.0
1,11,0.9848484848484849,1.0
1,12,0.787878787878788,0.6666666666666666
1,13,0.7799145299145298,0.6666666666666666
1,14,1.0,1.0
1,15,1.0,1.0
2,2,0.6666666666666666,0.6666666666666666
2,3,0.6666666666666666,0.6666666666666666
2,4,0.6527777777777778,0.6666666666666666
2,5,0.8250000000000001,0.8333333333333334
2,6,0.4666666666666666,0.3611111111111111
2,7,0.8015873015873015,0.7380952380952381
2,8,0.9315476190476191,0.875
2,9,0.7638888888888888,0.6296296296296297
2,10,0.8148148148148149,0.6833333333333332
2,11,0.7833333333333335,0.5
2,12,0.7739898989898989,0.6944444444444445
2,13,0.9583333333333334,0.8333333333333334
2,14,0.9761904761904763,0.9880952380952381
2,15,0.9928571428571429,0.9666666666666667
3,2,0.4444444444444444,0.4444444444444444
3,3,0.5925925925925926,0.5555555555555555
3,4,0.6296296296296297,0.5555555555555555
3,5,0.5444444444444444,0.35555555555555557
3,6,0.7888888888888889,0.611111111111111
3,7,0.7142857142857143,0.6507936507936508
3,8,0.9345238095238094,0.9166666666666666
3,9,0.7376543209876543,0.6419753086419753
3,10,0.6654320987654321,0.6666666666666666
3,11,0.9505050505050505,0.8585858585858586
3,12,0.5016835016835016,0.4444444444444444
3,13,0.49715099715099714,0.4188034188034188
3,14,0.714896214896215,0.626984126984127
3,15,0.9714285714285714,0.9703703703703703
4,2,0.5833333333333334,0.5833333333333334
4,3,0.5,0.5
4,4,0.7083333333333334,0.5833333333333334
4,5,0.7291666666666666,0.6666666666666666
4,6,0.6833333333333332,0.6666666666666666
4,7,0.7063492063492064,0.5357142857142857
4,8,0.5446428571428572,0.4375
4,9,0.5879629629629629,0.4166666666666667
4,10,0.6805555555555557,0.4666666666666666
4,11,0.4742424242424243,0.26515151515151514
4,12,0.5119949494949495,0.4513888888888889
4,13,0.8301282051282053,0.8333333333333334
4,14,0.7445054945054945,0.75
4,15,0.815873015873016,0.65
5,2,0.6,0.6
5,3,0.6,0.6
5,4,0.611111111111111,0.5166666666666667
5,5,0.5166666666666667,0.4666666666666666
5,6,0.52,0.4666666666666666
5,7,0.48730158730158735,0.3238095238095238
5,8,0.5547619047619048,0.44166666666666665
5,9,0.575925925925926,0.5333333333333333
5,10,0.5051851851851853,0.48666666666666664
5,11,0.6363636363636362,0.46060606060606063
5,12,0.5292929292929293,0.38888888888888884
5,13,0.49401709401709404,0.37948717948717947
5,14,0.447985347985348,0.30952380952380953
5,15,0.6577777777777777,0.5555555555555555
