r,w,precision@w-1,precision@1
1,2,0.16666666666666666,0.16666666666666666
1,3,0.38888888888888884,0.4444444444444444
1,4,0.4166666666666667,0.5833333333333334
1,5,0.4666666666666666,0.3333333333333333
1,6,0.5666666666666668,0.6111111111111112
1,7,0.6507936507936508,0.6190476190476191
1,8,0.5238095238095237,0.9166666666666666
1,9,0.5185185185185185,0.8888888888888888
1,10,0.6074074074074074,0.9666666666666667
1,11,0.36666666666666664,0.30303030303030304
1,12,0.5580808080808081,0.3333333333333333
1,13,0.5961538461538461,0.0
1,14,0.7014652014652015,0.9523809523809524
1,15,0.7222222222222222,0.9777777777777779
2,2,0.16666666666666666,0.16666666666666666
2,3,0.19444444444444445,0.1111111111111111
2,4,0.18055555555555555,0.25
2,5,0.26666666666666666,0.43333333333333335
2,6,0.37777777777777777,0.4444444444444445
2,7,0.28571428571428564,0.2857142857142857
2,8,0.3005952380952381,0.14583333333333334
2,9,0.4212962962962963,0.48148148148148145
2,10,0.42962962962962964,0.48333333333333334
2,11,0.40909090909090917,0.5
2,12,0.3156565656565656,0.15277777777777776
2,13,0.33119658119658113,0.3333333333333333
2,14,0.3727106227106227,0.16666666666666666
2,15,0.37619047619047635,0.32222222222222224
3,2,0.16666666666666666,0.16666666666666666
3,3,0.20370370370370372,0.2222222222222222
3,4,0.19444444444444442,0.25
3,5,0.19999999999999998,0.17777777777777778
3,6,0.20370370370370372,0.2777777777777778
3,7,0.23280423280423282,0.0
3,8,0.24007936507936511,0.09722222222222222
3,9,0.2561728395061728,0.0
3,10,0.2555555555555555,0.19999999999999998
3,11,0.2545454545454545,0.10101010101010101
3,12,0.28030303030303033,0.3055555555555556
3,13,0.2891737891737892,0.3076923076923077
3,14,0.2826617826617826,0.30952380952380953
3,15,0.2857142857142856,0.3185185185185185
4,2,0.125,0.125
4,3,0.18055555555555555,0.2222222222222222
4,4,0.19444444444444445,0.22916666666666666
4,5,0.15,0.15
4,6,0.1416666666666667,0.20833333333333334
4,7,0.18253968253968256,0.21428571428571427
4,8,0.19345238095238096,0.07291666666666667
4,9,0.20949074074074073,0.14814814814814814
4,10,0.22962962962962954,0.225
4,11,0.20227272727272727,0.07575757575757576
4,12,0.21338383838383834,0.07638888888888888
4,13,0.22809829059829057,0.2435897435897436
4,14,0.2348901098901098,0.24404761904761907
4,15,0.23730158730158743,0.2388888888888889
5,2,0.10000000000000002,0.10000000000000002
5,3,0.1111111111111111,0.13333333333333333
5,4,0.09999999999999999,0.15
5,5,0.1366666666666667,0.16
5,6,0.16444444444444442,0.17777777777777778
5,7,0.14444444444444446,0.11428571428571428
5,8,0.16428571428571434,0.18333333333333335
5,9,0.16574074074074074,0.05925925925925926
5,10,0.17407407407407405,0.12
5,11,0.18303030303030307,0.1818181818181818
5,12,0.18434343434343434,0.18333333333333332
5,13,0.18376068376068375,0.18461538461538463
5,14,0.18461538461538454,0.18571428571428572
5,15,0.17079365079365064,0.06666666666666667
