r,w,precision@w-1,precision@1
1,2,1.0,1.0
1,3,1.0,1.0
1,4,1.0,1.0
1,5,1.0,1.0
1,6,1.0,1.0
1,7,1.0,1.0
1,8,1.0,1.0
1,9,1.0,1.0
1,10,1.0,1.0
1,11,0.8,0.6363636363636364
1,12,0.6818181818181818,0.6666666666666667
1,13,0.5769230769230769,0.36923076923076925
1,14,0.49450549450549464,0.5
1,15,0.42857142857142866,0.32
1,16,0.37249999999999994,0.35
1,17,0.32941176470588235,0.1411764705882353
1,18,0.2934640522875817,0.34444444444444444
1,19,0.2631578947368421,0.1368421052631579
1,20,0.23210526315789476,0.24000000000000005
1,21,0.21428571428571433,0.2857142857142857
1,22,0.19480519480519476,0.3
1,23,0.17707509881422923,0.10434782608695652
1,24,0.16304347826086957,0.16666666666666666
1,25,0.15,0.16
1,26,0.13846153846153844,0.09230769230769231
1,27,0.12820512820512822,0.13333333333333333
1,28,0.11904761904761904,0.10714285714285714
1,29,0.11083743842364532,0.09655172413793103
1,30,0.10344827586206898,0.05333333333333333
2,2,1.0,1.0
2,3,0.95,0.9
2,4,1.0,1.0
2,5,1.0,1.0
2,6,0.9800000000000001,0.9
2,7,0.9761904761904763,0.9
2,8,1.0,1.0
2,9,1.0,1.0
2,10,0.9877777777777779,0.9
2,11,0.8181818181818181,0.8727272727272727
2,12,0.6818181818181818,0.4833333333333333
2,13,0.5698717948717948,0.5384615384615385
2,14,0.49450549450549436,0.47857142857142854
2,15,0.42857142857142855,0.32666666666666666
2,16,0.3749999999999999,0.31875
2,17,0.33088235294117646,0.311764705882353
2,18,0.2937908496732026,0.28888888888888886
2,19,0.2631578947368421,0.1894736842105263
2,20,0.23684210526315788,0.24500000000000002
2,21,0.21428571428571427,0.17142857142857143
2,22,0.19480519480519484,0.21363636363636368
2,23,0.17786561264822134,0.10434782608695652
2,24,0.15942028985507245,0.12083333333333335
2,25,0.14933333333333335,0.076
2,26,0.13692307692307695,0.05769230769230769
2,27,0.12820512820512817,0.1
2,28,0.1178571428571428,0.08571428571428572
2,29,0.11083743842364531,0.12758620689655173
2,30,0.10344827586206899,0.06999999999999999
3,2,0.9333333333333332,0.9333333333333332
3,3,0.9,0.8666666666666666
3,4,0.9777777777777779,0.9333333333333332
3,5,1.0,1.0
3,6,1.0,1.0
3,7,0.9888888888888889,0.9333333333333332
3,8,0.9904761904761905,0.9333333333333333
3,9,1.0,1.0
3,10,0.9925925925925927,0.9333333333333332
3,11,0.8181818181818178,0.7878787878787878
3,12,0.6722222222222218,0.5055555555555555
3,13,0.576068376068376,0.5538461538461539
3,14,0.4945054945054945,0.43809523809523815
3,15,0.4253968253968252,0.4
3,16,0.37416666666666665,0.3208333333333333
3,17,0.3301470588235294,0.23529411764705882
3,18,0.2941176470588235,0.3814814814814815
3,19,0.26120857699805067,0.2
3,20,0.2368421052631578,0.25666666666666665
3,21,0.21428571428571414,0.2095238095238095
3,22,0.1946608946608947,0.23333333333333334
3,23,0.16600790513833982,0.20869565217391303
3,24,0.15217391304347835,0.10833333333333335
3,25,0.13999999999999999,0.20266666666666663
3,26,0.13825641025641025,0.12564102564102564
3,27,0.12820512820512822,0.10123456790123457
3,28,0.11904761904761904,0.19523809523809527
3,29,0.11034482758620687,0.10344827586206895
3,30,0.10298850574712648,0.10222222222222221
4,2,1.0,1.0
4,3,1.0,1.0
4,4,1.0,1.0
4,5,1.0,1.0
4,6,1.0,1.0
4,7,0.9916666666666666,0.95
4,8,0.9928571428571429,1.0
4,9,0.99375,0.95
4,10,0.95,0.95
4,11,0.8181818181818177,0.8272727272727274
4,12,0.6780303030303024,0.6291666666666667
4,13,0.573076923076923,0.6230769230769231
4,14,0.49175824175824195,0.4321428571428571
4,15,0.426190476190476,0.32666666666666666
4,16,0.3750000000000002,0.35625
4,17,0.33088235294117646,0.29117647058823526
4,18,0.2941176470588237,0.34444444444444444
4,19,0.24692982456140347,0.17368421052631577
4,20,0.2339473684210524,0.13
4,21,0.2142857142857141,0.20714285714285713
4,22,0.19480519480519484,0.23863636363636362
4,23,0.17786561264822118,0.16521739130434782
4,24,0.16277173913043494,0.14999999999999997
4,25,0.14250000000000002,0.154
4,26,0.13846153846153839,0.12115384615384617
4,27,0.12820512820512825,0.1685185185185185
4,28,0.1190476190476191,0.1875
4,29,0.11083743842364528,0.15
4,30,0.10344827586206895,0.10166666666666666
5,2,0.9199999999999999,0.9199999999999999
5,3,1.0,1.0
5,4,0.9866666666666667,0.96
5,5,1.0,1.0
5,6,0.9893333333333333,0.96
5,7,1.0,1.0
5,8,0.9557142857142857,0.96
5,9,0.9949999999999999,0.96
5,10,0.9982222222222221,1.0
5,11,0.8112727272727266,0.7781818181818182
5,12,0.6815151515151514,0.56
5,13,0.5746153846153845,0.6061538461538463
5,14,0.461758241758242,0.47142857142857136
5,15,0.4285714285714285,0.4293333333333333
5,16,0.35450000000000037,0.28500000000000003
5,17,0.32941176470588235,0.26823529411764707
5,18,0.29202614379085,0.33555555555555555
5,19,0.25263157894736843,0.1431578947368421
5,20,0.2367368421052629,0.20800000000000002
5,21,0.20571428571428552,0.2095238095238095
5,22,0.19021645021645012,0.2563636363636364
5,23,0.1778656126482213,0.12869565217391304
5,24,0.16159420289855078,0.15833333333333333
5,25,0.15,0.1456
5,26,0.13784615384615378,0.10923076923076924
5,27,0.12820512820512828,0.16296296296296295
5,28,0.1137566137566138,0.10857142857142857
5,29,0.11049261083743837,0.12827586206896552
5,30,0.10344827586206892,0.09333333333333334
6,2,0.9666666666666668,0.9666666666666668
6,3,1.0,1.0
6,4,0.9833333333333332,0.9666666666666668
6,5,0.9949999999999999,0.9866666666666667
6,6,1.0,1.0
6,7,0.9944444444444445,0.9666666666666668
