r,w,precision@w-1,precision@1
1,2,0.9,0.9
1,3,1.0,1.0
1,4,0.9166666666666666,1.0
1,5,0.9800000000000001,1.0
1,6,0.96,1.0
1,7,0.9238095238095237,1.0
1,8,0.9821428571428571,1.0
1,9,0.9805555555555555,1.0
1,10,0.9888888888888889,1.0
1,11,0.7418181818181819,0.8
1,12,0.6469696969696969,0.7500000000000001
1,13,0.5205128205128204,0.5846153846153846
1,14,0.48681318681318686,0.48571428571428577
1,15,0.4038095238095239,0.4533333333333334
1,16,0.3575,0.3625
1,17,0.2875,0.3764705882352941
1,18,0.2705882352941177,0.34444444444444444
1,19,0.26023391812865493,0.35789473684210527
1,20,0.2336842105263158,0.2899999999999999
1,21,0.20857142857142863,0.2
1,22,0.19350649350649346,0.2818181818181818
1,23,0.17470355731225298,0.2
1,24,0.16231884057971016,0.13333333333333333
1,25,0.15,0.17600000000000002
1,26,0.1372307692307692,0.13846153846153847
1,27,0.12792022792022795,0.1037037037037037
1,28,0.11587301587301588,0.1
1,29,0.10862068965517244,0.1103448275862069
1,30,0.10137931034482758,0.1
2,2,1.0,1.0
2,3,0.9333333333333333,0.9666666666666666
2,4,0.95,1.0
2,5,0.9349999999999999,1.0
2,6,0.9566666666666667,1.0
2,7,0.9071428571428573,0.8285714285714285
2,8,0.8428571428571429,1.0
2,9,0.9472222222222222,1.0
2,10,0.928888888888889,1.0
2,11,0.7545454545454545,0.8
2,12,0.5871212121212122,0.6333333333333334
2,13,0.5487179487179485,0.6615384615384616
2,14,0.44835164835164826,0.4999999999999999
2,15,0.4223809523809524,0.44666666666666666
2,16,0.3583333333333333,0.38125
2,17,0.31727941176470587,0.3294117647058824
2,18,0.27450980392156865,0.2944444444444444
2,19,0.25029239766081873,0.23684210526315788
2,20,0.2202631578947368,0.22999999999999998
2,21,0.21261904761904762,0.24761904761904757
2,22,0.16991341991341993,0.1727272727272727
2,23,0.16581027667984188,0.19130434782608693
2,24,0.1592391304347826,0.1125
2,25,0.14633333333333334,0.168
2,26,0.1347692307692308,0.16538461538461538
2,27,0.12222222222222219,0.12592592592592594
2,28,0.119047619047619,0.16071428571428573
