r,w,precision@w-1,precision@1
1,2,0.75,0.75
1,3,0.85,0.7
1,4,0.9,0.7
1,5,0.925,0.7
1,6,0.9400000000000001,0.7
1,7,0.95,0.7
1,8,0.9589285714285714,0.7125
1,9,0.9625,0.7
1,10,0.9666666666666668,0.7
1,11,0.7918181818181819,0.6363636363636364
1,12,0.6598484848484849,0.575
1,13,0.5589743589743589,0.46923076923076923
1,14,0.48461538461538467,0.33571428571428574
1,15,0.4147619047619048,0.26666666666666666
1,16,0.3625,0.2125
1,17,0.32757352941176476,0.411764705882353
1,18,0.2875816993464052,0.15
1,19,0.2608187134502924,0.24736842105263154
1,20,0.23210526315789476,0.135
1,21,0.20952380952380958,0.21904761904761902
1,22,0.1889610389610389,0.1409090909090909
1,23,0.17411067193675894,0.1173913043478261
1,24,0.15960144927536235,0.17916666666666664
1,25,0.14949999999999997,0.072
1,26,0.1355384615384615,0.046153846153846156
1,27,0.12820512820512822,0.15555555555555553
1,28,0.117989417989418,0.11428571428571428
1,29,0.10862068965517242,0.051724137931034475
1,30,0.09954022988505747,0.01
1,31,0.09473118279569892,0.12258064516129033
1,32,0.08971774193548386,0.159375
1,33,0.08380681818181818,0.06969696969696969
1,34,0.07976827094474152,0.11764705882352941
1,35,0.07420168067226889,0.04285714285714286
1,36,0.07023809523809522,0.030555555555555558
1,37,0.06756756756756756,0.04054054054054054
1,38,0.06401137980085349,0.013157894736842105
1,39,0.0600539811066127,0.007692307692307693
1,40,0.05711538461538462,0.035
1,41,0.054817073170731714,0.04634146341463415
1,42,0.051742160278745654,0.05476190476190477
1,43,0.049833887043189355,0.02325581395348837
1,44,0.04704016913319238,0.05227272727272727
1,45,0.045000000000000005,0.04
1,46,0.04251207729468598,0.030434782608695653
1,47,0.0412118408880666,0.01276595744680851
1,48,0.03971631205673758,0.018750000000000003
1,49,0.03826530612244899,0.03469387755102041
1,50,0.036734693877551024,0.036
2,2,0.75,0.75
2,3,0.95,0.9
2,4,0.8833333333333334,0.65
2,5,0.9425000000000001,0.8
2,6,0.9500000000000002,0.75
2,7,0.9833333333333332,0.9
2,8,0.9508928571428571,0.66875
2,9,0.9701388888888889,0.8
2,10,0.982777777777778,0.8699999999999999
2,11,0.805,0.7727272727272727
2,12,0.6670454545454545,0.5708333333333333
2,13,0.560576923076923,0.5038461538461538
2,14,0.48214285714285704,0.39642857142857146
2,15,0.3954761904761904,0.2633333333333333
2,16,0.3704166666666666,0.365625
2,17,0.3198529411764707,0.3558823529411765
2,18,0.29117647058823526,0.2361111111111111
2,19,0.26154970760233914,0.25263157894736843
2,20,0.2302631578947368,0.15000000000000002
2,21,0.21297619047619043,0.14523809523809522
2,22,0.18203463203463205,0.14772727272727273
2,23,0.17351778656126482,0.17391304347826084
2,24,0.15615942028985508,0.13958333333333334
2,25,0.14783333333333332,0.11800000000000002
2,26,0.13623076923076927,0.13653846153846155
2,27,0.12649572649572646,0.1462962962962963
2,28,0.11818783068783063,0.12678571428571428
2,29,0.10985221674876848,0.0793103448275862
2,30,0.09913793103448279,0.021666666666666667
2,31,0.09397849462365589,0.1645161290322581
2,32,0.08724798387096773,0.153125
2,33,0.08323863636363636,0.09696969696969696
2,34,0.07914438502673794,0.10441176470588236
2,35,0.07067226890756301,0.06999999999999999
2,36,0.06845238095238095,0.054166666666666675
2,37,0.06644144144144144,0.04594594594594595
2,38,0.061735419630156475,0.023684210526315787
2,39,0.05765856950067477,0.02179487179487179
2,40,0.055673076923076936,0.05
2,41,0.05295731707317074,0.07560975609756097
2,42,0.05130662020905925,0.06190476190476191
2,43,0.04897563676633444,0.0697674418604651
2,44,0.045110993657505274,0.04772727272727273
2,45,0.04363636363636365,0.04111111111111111
2,46,0.04176328502415461,0.03152173913043478
2,47,0.04128122109158186,0.018085106382978722
2,48,0.03938386524822694,0.03125
2,49,0.038201530612244905,0.03571428571428572
2,50,0.03612244897959184,0.034
3,2,0.7166666666666666,0.7166666666666666
3,3,0.9666666666666668,0.9333333333333332
3,4,0.9305555555555556,0.8583333333333334
3,5,0.9616666666666667,0.8666666666666668
3,6,0.9388888888888889,0.8388888888888889
3,7,0.965079365079365,0.8095238095238095
3,8,0.9648809523809524,0.7708333333333333
3,9,0.9685185185185186,0.8333333333333334
3,10,0.9685185185185187,0.8033333333333333
3,11,0.7787878787878785,0.6545454545454545
3,12,0.6194444444444441,0.5361111111111111
3,13,0.5542735042735042,0.694871794871795
3,14,0.43076923076923074,0.3166666666666667
3,15,0.3877777777777777,0.3022222222222222
3,16,0.3326388888888888,0.2791666666666667
3,17,0.29375,0.3529411764705883
3,18,0.28235294117647053,0.26666666666666666
3,19,0.25146198830409355,0.22105263157894733
3,20,0.21429824561403504,0.25833333333333336
3,21,0.20071428571428568,0.28888888888888886
3,22,0.18910533910533917,0.19696969696969696
3,23,0.1733201581027667,0.10144927536231885
3,24,0.15464975845410636,0.16527777777777777
3,25,0.1437222222222222,0.12
3,26,0.13261538461538463,0.0858974358974359
3,27,0.12231718898385564,0.11851851851851851
3,28,0.11432980599647266,0.09285714285714285
3,29,0.10849753694581277,0.07931034482758618
3,30,0.09605363984674331,0.03111111111111111
3,31,0.09297491039426524,0.13870967741935483
3,32,0.0862567204301075,0.13854166666666665
3,33,0.08345959595959596,0.05555555555555556
3,34,0.074331550802139,0.08725490196078432
3,35,0.07156862745098039,0.04190476190476191
3,36,0.06460317460317459,0.0712962962962963
3,37,0.06546546546546547,0.05765765765765766
3,38,0.06318160265528686,0.05964912280701755
3,39,0.05973909131803866,0.02564102564102564
3,40,0.054508547008547015,0.049999999999999996
3,41,0.050406504065040623,0.04227642276422764
3,42,0.04891598915989163,0.08095238095238096
3,43,0.0485418973791067,0.026356589147286825
3,44,0.04556025369978861,0.04696969696969697
3,45,0.042272727272727254,0.030370370370370374
3,46,0.04217391304347827,0.035507246376811595
3,47,0.03869873573851374,0.03404255319148936
3,48,0.03575650118203309,0.023611111111111114
