r,w,precision@w-1,precision@1
1,2,0.6,0.6
1,3,0.6666666666666667,0.9333333333333332
1,4,0.4,0.4
1,5,0.5900000000000001,0.72
1,6,0.38,0.4
1,7,0.41309523809523807,0.47857142857142854
1,8,0.5857142857142857,0.525
1,9,0.29444444444444445,0.31111111111111106
1,10,0.3088888888888889,0.41999999999999993
1,11,0.4661818181818182,0.4727272727272728
1,12,0.4424242424242424,0.3333333333333333
1,13,0.3269230769230769,0.3230769230769231
1,14,0.24835164835164836,0.24285714285714283
1,15,0.05333333333333333,0.09333333333333334
1,16,0.15583333333333332,0.175
1,17,0.15747549019607843,0.2
1,18,0.12084967320261439,0.3572222222222222
1,19,0.09844054580896686,0.27017543859649124
1,20,0.0649122807017544,0.02
1,21,0.17285714285714288,0.10476190476190475
1,22,0.0359925788497217,0.32857142857142857
1,23,0.09561025272487723,0.09420289855072464
1,24,0.03260869565217391,0.11666666666666667
1,25,0.047,0.13599999999999998
1,26,0.061307692307692306,0.16153846153846155
1,27,0.058238001314924404,0.14837606837606837
1,28,0.022222222222222223,0.07142857142857142
1,29,0.023152709359605915,0.04827586206896552
1,30,0.0484072249589491,0.11047619047619046
1,31,0.04107322068612391,0.08147465437788018
1,32,0.04213709677419355,0.2375
1,33,0.0440530303030303,0.3624242424242424
1,34,0.023342377703432466,0.01764705882352941
1,35,0.018431372549019606,0.14476190476190476
1,36,0.021794871794871794,0.18504273504273505
1,37,0.05921943448825169,0.21333333333333332
1,38,0.02014475776085683,0.04055727554179567
1,39,0.03161742074484457,0.2192982456140351
1,40,0.017141500474833808,0.059444444444444446
1,41,0.03298373983739837,0.10081300813008132
1,42,0.05428413050364269,0.3468073593073593
1,43,0.05435946113686977,0.2839867109634551
1,44,0.03120910097654283,0.3755411255411255
1,45,0.020041797283176593,0.23111111111111113
1,46,0.042342995169082125,0.1967391304347826
1,47,0.03587587250861996,0.00425531914893617
1,48,0.03559192580469176,0.24833333333333335
1,49,0.05373771730914588,0.34695114409400124
1,50,0.021672061928219563,0.033793103448275866
2,2,0.55,0.55
2,3,0.5433333333333333,0.5766666666666667
2,4,0.6194444444444442,0.8033333333333333
2,5,0.795,0.6828571428571429
2,6,0.20476190476190478,0.22380952380952382
2,7,0.46296296296296297,0.49285714285714277
2,8,0.41838744588744586,0.7307575757575757
2,9,0.7107323232323232,0.7842712842712843
2,10,0.555959595959596,0.5481818181818182
2,11,0.3590404040404041,0.49777777777777776
2,12,0.4336580086580087,0.5273809523809524
2,13,0.21902809200603318,0.3547511312217194
2,14,0.253937728937729,0.47619047619047616
2,15,0.35470238095238094,0.2992592592592592
2,16,0.1936339795303143,0.3306257420908375
2,17,0.1631204044117647,0.35661764705882354
2,18,0.18983957219251338,0.24696969696969698
2,19,0.18735306735306734,0.3546460746460746
2,20,0.02949797570850201,0.13707692307692307
2,21,0.10105082760376878,0.18418029029793734
2,22,0.13825156325156324,0.24966329966329964
2,23,0.10464624202352113,0.26560308555399714
2,24,0.08076364950517068,0.26530903665814154
2,25,0.13007387706855794,0.22546707193515703
2,26,0.08292259464673259,0.06509524957800819
2,27,0.04731975341731439,0.16947237431557988
2,28,0.06606229624691787,0.07487928585920064
2,29,0.08820120355834642,0.22426282051282048
2,30,0.0558034864967238,0.2768394718094007
2,31,0.06894994020901461,0.2135222989351846
2,32,0.05140811615333213,0.11394444444444445
2,33,0.06585035941253972,0.07746260559559792
2,34,0.05386554621848738,0.11478991596638655
2,35,0.05732537429389599,0.19115187962293356
2,36,0.057655027698505966,0.12379553466509989
2,37,0.05274200071086653,0.16604872478111915
2,38,0.04056539301122398,0.06911684628474192
2,39,0.02952397143487017,0.10829159212880143
2,40,0.026648629148629144,0.1273917748917749
2,41,0.031947997778114426,0.056118029254826715
2,42,0.02189248593260844,0.028794596421884748
2,43,0.04241542141874368,0.10149803684687406
2,44,0.029356299735415137,0.12161122559837093
2,45,0.019715623056755994,0.13710837136314635
2,46,0.027816623956515,0.0957190635451505
2,47,0.0208598170946288,0.07204914829107992
2,48,0.031201534357907085,0.14623828337227887
2,49,0.016160840262030737,0.01616326530612245
2,50,0.03479398075019481,0.10268421052631578
3,2,0.7066666666666668,0.7066666666666668
3,3,0.4444444444444445,0.4698412698412698
3,4,0.5985185185185184,0.6355555555555557
3,5,0.6101923076923077,0.5697435897435897
3,6,0.6274627594627595,0.6430769230769231
3,7,0.7161930971218896,0.6976264189886481
3,8,0.7424173178043147,0.7763587891296869
3,9,0.4885327635327636,0.6923076923076923
3,10,0.571262767733356,0.7474204227145403
3,11,0.3809366310160428,0.3954447415329768
3,12,0.4827117474555805,0.5927134724857684
3,13,0.37578220042340027,0.35664415519084447
3,14,0.2332106380827182,0.3008379681127178
3,15,0.32654556960204795,0.4271205310876994
3,16,0.18522222222222218,0.2602777777777778
3,17,0.18925913618652593,0.3109051030668678
3,18,0.16480180844267528,0.16315789473684209
3,19,0.13817514623966237,0.4975247870409161
3,20,0.11839400873725817,0.22461509504987762
3,21,0.05601915184678522,0.16561787505699954
3,22,0.10293105623082739,0.16643783371472157
3,23,0.12577900675761827,0.12339936886395511
3,24,0.10956124912512044,0.18259698714807077
3,25,0.09939435815088163,0.21946564192177812
3,26,0.07605115207373273,0.17089704650188522
3,27,0.07951984167687358,0.261849426098779
3,28,0.07029662554863356,0.14132550059352064
3,29,0.05261016476639855,0.1223932456443424
3,30,0.0717359832201297,0.16947084150799324
3,31,0.06117403724364674,0.07531058829870375
3,32,0.055138700641546946,0.3203284950343774
3,33,0.05426738712275159,0.11215423097912063
3,34,0.05560879577439728,0.1166268852802187
3,35,0.03488587594747517,0.11995006324588901
3,36,0.04399844187436229,0.21880193167350317
3,37,0.052461377764341385,0.19907840985305775
3,38,0.03183892237946292,0.13262647262647262
3,39,0.03554303943908978,0.08990438630814679
3,40,0.0456103830416036,0.2270512915838953
3,41,0.0342115533695004,0.08410834637034857
3,42,0.03795590357420828,0.09766037636853335
3,43,0.03411986393525818,0.10080422497819244
3,44,0.028032082379260182,0.11962276267261948
3,45,0.02521114972917481,0.057576634731807144
3,46,0.028972039878139462,0.05182993089921205
3,47,0.025836512988398765,0.06883757789704982
3,48,0.02944418964818175,0.04774843645674452
3,49,0.02563174761103561,0.114476735908885
3,50,0.03357187337721557,0.17046892531500277
4,2,0.6035714285714285,0.6035714285714285
4,3,0.5891774891774892,0.6783549783549783
4,4,0.5572649572649573,0.5605769230769231
4,5,0.6770300751879699,0.6845676691729323
4,6,0.667029411764706,0.7720098039215685
4,7,0.8658155569920275,0.9108597285067873
4,8,0.7283730158730158,0.7606481481481482
4,9,0.46362628384687204,0.6330765639589169
4,10,0.5291258741258742,0.7492027972027973
4,11,0.5213553000147427,0.4920757776794928
4,12,0.44189798939798947,0.4026935451935453
4,13,0.350719998232591,0.34686638388123014
4,14,0.33276735699964866,0.3183633357680859
4,15,0.22089377809486505,0.3960895678286983
4,16,0.23107159987856712,0.28738957194899817
4,17,0.16129390438394778,0.23660089508691243
4,18,0.16510550097417404,0.19447733145407567
4,19,0.14898344887468085,0.2610725308161983
4,20,0.14874231032125765,0.10038961038961039
4,21,0.14324655542251102,0.1793571294312333
4,22,0.11427931856503286,0.15485958485958484
4,23,0.11156663202133528,0.22356911462166176
4,24,0.09711419653442174,0.17417899841884382
