r,w,precision@w-1,precision@1
1,2,0.4,0.4
1,3,0.33333333333333337,0.26666666666666666
1,4,0.25,0.3
1,5,0.55,0.5599999999999999
1,6,0.4,0.4
1,7,0.4142857142857143,0.42857142857142855
1,8,0.41428571428571426,0.55
1,9,0.16666666666666669,0.2666666666666667
1,10,0.1977777777777778,0.24
1,11,0.43890909090909097,0.43636363636363634
1,12,0.2909090909090909,0.35
1,13,0.3038461538461538,0.3076923076923077
1,14,0.17142857142857143,0.14285714285714285
1,15,0.0738095238095238,0.10666666666666666
1,16,0.19166666666666665,0.25
1,17,0.12598039215686277,0.19803921568627453
1,18,0.1053921568627451,0.16583333333333333
1,19,0.04925276153346329,0.10526315789473684
1,20,0.020292397660818712,0.02
1,21,0.1514285714285714,0.14285714285714285
1,22,0.03370439084724799,0.09350649350649351
1,23,0.08502814708348305,0.14749670619235836
1,24,0.018478260869565215,0.016666666666666666
1,25,0.04316666666666667,0.072
1,26,0.07276923076923077,0.1576923076923077
1,27,0.05284242822704362,0.09686609686609686
1,28,0.02507936507936508,0.02857142857142857
1,29,0.028407224958949095,0.034482758620689655
1,30,0.04036124794745484,0.04666666666666667
1,31,0.038661546338965694,0.04559139784946237
1,32,0.032661290322580645,0.04375
1,33,0.03507575757575757,0.024242424242424242
1,34,0.019546815591440333,0.013025210084033612
1,35,0.01042016806722689,0.0
1,36,0.011953601953601954,0.020940170940170942
1,37,0.02421943448825169,0.03512544802867383
1,38,0.02408863972331465,0.031578947368421054
1,39,0.012726992920898739,0.016666666666666666
1,40,0.016049382716049384,0.04
1,41,0.022414634146341466,0.029268292682926834
1,42,0.014709375989863794,0.022023809523809522
1,43,0.034272084504642635,0.05402504472271914
1,44,0.017728782845061915,0.04220779220779221
1,45,0.018584117032392898,0.0335632183908046
1,46,0.021234567901234562,0.03804347826086957
1,47,0.026684046758052304,0.055319148936170216
1,48,0.02686852154937261,0.025
1,49,0.02854686318972033,0.12452690166975881
1,50,0.02488669950738916,0.04689655172413793
2,2,0.3333333333333333,0.3333333333333333
2,3,0.52,0.5366666666666667
2,4,0.45666666666666667,0.53
2,5,0.6,0.6828571428571429
2,6,0.19666666666666668,0.2833333333333333
2,7,0.43981481481481477,0.4896825396825397
2,8,0.14337662337662335,0.23772727272727273
2,9,0.6004148629148629,0.6922077922077923
2,10,0.3997643097643097,0.46090909090909093
2,11,0.2564343434343434,0.3118181818181818
2,12,0.38722943722943726,0.44523809523809527
2,13,0.1395079185520362,0.151131221719457
2,14,0.23104395604395606,0.2517857142857143
2,15,0.32015211640211644,0.3837037037037037
2,16,0.15461204138323884,0.14181452999988903
2,17,0.11985294117647058,0.13088235294117648
2,18,0.14477124183006534,0.14898989898989898
2,19,0.13725904475904477,0.1643822393822394
2,20,0.019878542510121455,0.023384615384615386
2,21,0.10183722943722943,0.15693404634581104
2,22,0.116321949655283,0.17070707070707072
2,23,0.08926719610450326,0.05130902290790089
2,24,0.023506894251084175,0.02702898550724638
2,25,0.07762554880108072,0.08984802431610941
2,26,0.09170677598263807,0.09430913913672535
2,27,0.06535513267220584,0.10951219512195123
2,28,0.05905073203511021,0.08878097556734196
2,29,0.06659438775510204,0.11746794871794872
2,30,0.04470783893306093,0.034411915767847974
2,31,0.028482145375294192,0.03130904183535762
2,32,0.04762672377133831,0.050308380414312626
2,33,0.04476986941021468,0.047950089126559715
2,34,0.06932518461930226,0.09487394957983193
2,35,0.03653417024709629,0.03464948172394981
2,36,0.03834942084942085,0.07885428907168038
2,37,0.04074150503357324,0.08005770039869373
2,38,0.03563968423639439,0.06207251757507004
2,39,0.03446982910065425,0.04485597830039123
2,40,0.024547119547119543,0.027261904761904765
2,41,0.03886221616253429,0.04929401269167971
2,42,0.02140667890322548,0.024249141876430205
2,43,0.02981710196411193,0.05512810832578274
2,44,0.02919762812859895,0.022033139274518585
2,45,0.01400277146454433,0.015158636897767332
2,46,0.026977546202954776,0.052856777648637034
2,47,0.01956926797265279,0.02172094911755442
2,48,0.021009691360802718,0.05866902977267412
2,49,0.01886451247165533,0.009448223733938018
2,50,0.02370323568023701,0.019430340557275542
3,2,0.4800000000000001,0.4800000000000001
3,3,0.4698412698412698,0.5206349206349207
3,4,0.4637037037037038,0.47777777777777786
3,5,0.5577564102564103,0.6482051282051281
3,6,0.5517899877899878,0.6271550671550672
3,7,0.600504529297099,0.6561678706570346
3,8,0.7009324782544597,0.7906002751977984
3,9,0.44351851851851853,0.4866096866096866
3,10,0.3600371596450028,0.4313470842882608
3,11,0.33865766488413546,0.3637941176470588
3,12,0.44908607900638264,0.4583225806451613
3,13,0.32905646733320754,0.2614009935232346
3,14,0.18275703903067644,0.231242795024775
3,15,0.3046089640930368,0.3633478423081706
3,16,0.13681481481481478,0.14027777777777778
3,17,0.1861690940799397,0.2867786576168929
3,18,0.1474650023752191,0.22933110554163189
3,19,0.10031885677046967,0.09516129032258065
3,20,0.12202002040674809,0.09569264069264069
3,21,0.0302781577747378,0.03894208846329229
3,22,0.07096920166027718,0.10043464392205811
3,23,0.1055610895065664,0.12194179523141657
3,24,0.06266222886629402,0.08147702937176622
3,25,0.0817565899379546,0.11298602571065793
3,26,0.07327976539589443,0.11999895266024299
3,27,0.06109218722031491,0.07623395298977698
3,28,0.057107437990007545,0.07561609177475674
3,29,0.0589498738223914,0.07240333876024238
3,30,0.04759589565269078,0.08116856243172033
3,31,0.051781649464162194,0.062315735575497876
3,32,0.0339150244653091,0.03737373737373737
3,33,0.058254037643621415,0.10708541161032226
3,34,0.049471691227401846,0.0644168904433372
3,35,0.03473353584958154,0.0638572292800968
3,36,0.034841361025187804,0.050194167671296516
3,37,0.03186143692965876,0.04724626801211308
3,38,0.028412743007337603,0.028625218625218628
3,39,0.03314790089218088,0.05518718865770138
3,40,0.04243042799358349,0.047295121321569114
3,41,0.03220647607818793,0.047525330521185245
3,42,0.02828868501508272,0.0449230707126745
3,43,0.020888738087111055,0.03446250995562635
3,44,0.02553071817697606,0.047296060030182295
3,45,0.026092720845855642,0.0305002405002405
3,46,0.028746776987446127,0.046095617604731465
3,47,0.022273182246928404,0.03665370515370231
3,48,0.02967475919580999,0.029530845140305417
3,49,0.026219638753090996,0.03498099809980998
3,50,0.017967628403455168,0.037358684017075275
4,2,0.4357142857142858,0.4357142857142858
4,3,0.39090909090909093,0.3893939393939394
4,4,0.5123931623931623,0.5272435897435898
4,5,0.5516494360902255,0.5918233082706766
4,6,0.44416666666666665,0.5318627450980392
4,7,0.7079616461969405,0.750387847446671
4,8,0.5726190476190476,0.6164351851851851
4,9,0.3530433006535948,0.39157329598506074
4,10,0.383955451955452,0.43992540792540796
4,11,0.46133650302226165,0.46496019460415744
4,12,0.43093618093618097,0.4933862983862983
4,13,0.31144419406150586,0.3657264050901379
4,14,0.3027627568091161,0.32422131115352293
4,15,0.15451237339824297,0.18013937850894374
4,16,0.20339658469945357,0.2339508196721311
4,17,0.16263428621763965,0.19789605123259896
4,18,0.1726476806367367,0.23225510923185338
4,19,0.12733878810059046,0.1379593343244986
4,20,0.12907040328092956,0.21640692640692638
4,21,0.11118572920075125,0.12807698281871702
4,22,0.09341182626896911,0.136996336996337
4,23,0.09612065839912705,0.13532010371509878
4,24,0.07073867732125279,0.09601996833327422
4,25,0.07227374075200163,0.09623371797284841
4,26,0.06266985823677808,0.08699400575982855
4,27,0.08169704920561197,0.1063414322465455
4,28,0.06864309465158766,0.10365897571066962
4,29,0.05252371878984151,0.0386488843064625
4,30,0.05381187953197789,0.08152511043003403
4,31,0.046883883211507785,0.06569766809976627
4,32,0.042873839295680984,0.03252405166706577
4,33,0.047045023718785335,0.05417953034052105
4,34,0.04045269472933206,0.07359826553374942
4,35,0.049452140455362545,0.05991788783213542
4,36,0.035358385018437063,0.04552297536194738
4,37,0.03544341847848167,0.036721370306202886
4,38,0.02205777310692938,0.03747615553925165
4,39,0.028095526633958166,0.049473247862179895
4,40,0.028817480299251335,0.038357917312045756
