r,w,diameter,precision@w-1,precision@1,triplet
1,2,0.4566941837672281,0.0,0.0,0.55
1,3,0.40240047984567545,0.0,0.0,0.47948717948717945
1,4,0.4150977566525177,0.0638888888888889,0.0,0.5006410256410256
1,5,0.4157715282172528,0.05916666666666666,0.0,0.5069230769230769
1,6,0.4310148413082562,0.08266666666666667,0.0,0.4817948717948718
1,7,0.40431832447372507,0.09047619047619046,0.0,0.47849816849816873
1,8,0.4133894098807952,0.14785714285714283,0.0,0.4749725274725277
1,9,0.48046354947117376,0.2048611111111111,0.0,0.5462759462759464
1,10,0.47764492360751704,0.2562037037037037,0.0,0.5553998778998779
2,2,0.4066247317478008,0.0,0.0,0.50989010989011
2,3,0.5080720924894798,0.0,0.0,0.49948412698412703
2,4,0.43824523942119475,0.01619047619047619,0.0,0.5197657203907203
2,5,0.39076920835863205,0.05851190476190475,0.0,0.5592585649644473
2,6,0.46460440622397375,0.05611111111111111,0.0,0.4963416768416769
2,7,0.49256998831244764,0.09590608465608466,0.0,0.5306421929095525
2,8,0.4681113827062651,0.15176180961895244,0.0,0.5284019550127745
2,9,0.4592921555884882,0.14312240047534164,0.0,0.5510655234315947
2,10,0.45780462160548624,0.19942760942760945,0.0,0.5065908540572406
3,2,0.41371503019894273,0.0,0.0,0.43960317460317455
3,3,0.4826616045547184,0.0,0.0,0.45905034235916586
3,4,0.4346458072719991,0.018282828282828283,0.0,0.4951875791739698
3,5,0.44884487769823805,0.039363830613830614,0.0,0.43313090733369364
3,6,0.43356928214532936,0.0393968253968254,0.0,0.49503509733412815
3,7,0.5194921671230893,0.05509972848788638,0.0,0.5198702605374721
3,8,0.5011496025089754,0.06689560439560438,0.0,0.544655007415424
3,9,0.4490512466617299,0.09282355331125353,0.0,0.4912648021678194
3,10,0.47026842920051654,0.1438386626792424,0.0,0.49663938907114213
4,2,0.5286433944491099,0.0,0.0,0.47932291666666665
4,3,0.46845654464236147,0.0,0.0,0.4711010061919504
4,4,0.513412521546475,0.03765706515706515,0.0,0.5201049802397035
4,5,0.4427418899823034,0.04108658702408703,0.0,0.48199951801233987
4,6,0.4530215880442773,0.058889724310776936,0.004347826086956522,0.49499083132045074
4,7,0.4440639137754353,0.06983888092583744,0.0,0.48083410477863425
4,8,0.4946221224719881,0.08071949809449808,0.0,0.49208286541909363
4,9,0.45381592354938477,0.14065488264271225,0.0035714285714285713,0.5513798852069949
4,10,0.5321361170109735,0.13151817716333844,0.0,0.5223558290580546
5,2,0.472305930480147,0.0,0.0,0.44650735294117644
5,3,0.5019188363725815,0.004166666666666667,0.0,0.47373391812865495
5,4,0.5128958996719689,0.004044117647058823,0.0,0.4324666336136655
5,5,0.5240563430666799,0.03621409749670619,0.0,0.5154619447948907
5,6,0.5037094198907204,0.046096528758597724,0.0,0.47693096817933023
5,7,0.4592364201096357,0.060210308014813016,0.0,0.5138518883289611
5,8,0.4945617978875963,0.08490113229108937,0.0,0.5025960825603455
5,9,0.5126127039248543,0.07702248552723852,0.0,0.4777385517123921
5,10,0.5214926966224682,0.09176078190173151,0.0,0.5002799744461279
6,2,0.4780485825540022,0.0,0.0,0.48325163398692805
6,3,0.500335690009565,0.0,0.0,0.4617389735867997
6,4,0.47288130621585794,0.025033449896150122,0.0,0.4525890157212622
6,5,0.5338776318734723,0.0222457264957265,0.0,0.4858620529606347
6,6,0.5481208290583568,0.035819715508814506,0.0,0.44131995513105604
6,7,0.5259479472519895,0.04649295945785509,0.0,0.5234979226142296
6,8,0.48749291298135605,0.06286289243056159,0.0,0.48026217149042233
6,9,0.5455752778810952,0.0860398091336271,0.002564102564102564,0.5625487966680472
6,10,0.524722085623395,0.08425236966209958,0.0,0.5149470158727648
7,2,0.4755855000123067,0.0,0.0,0.450062656641604
7,3,0.5087857983238904,0.0,0.0,0.44714073073234567
7,4,0.5558546557419891,0.02892957257450011,0.0,0.49839820655890266
7,5,0.5136905973429774,0.01677448593073593,0.0,0.4822783869568144
7,6,0.4670923995978269,0.049105061667755176,0.0,0.5114140730047477
7,7,0.542714055938971,0.036639601830603524,0.0,0.4583641563682617
7,8,0.5558617751788989,0.04775897026622342,0.007451555718564704,0.44406846019571483
7,9,0.5315434170622438,0.06786872143106962,0.0,0.45791683437184466
7,10,0.5245296350463621,0.06678020949031219,0.0,0.49035940827478586
8,2,0.468400538494936,0.0,0.0,0.4716118421052632
8,3,0.5427922812292104,0.0,0.0,0.44459944026384246
8,4,0.4988353035016947,0.01973125342090859,0.0,0.49272855496613566
8,5,0.5267167766915003,0.020337381209622293,0.0,0.4208796062850772
8,6,0.5186731236269352,0.032071996584455385,0.0,0.4610868788668638
8,7,0.5814217240813605,0.04069466994373127,0.0,0.459099292833235
8,8,0.5293170194787988,0.07555093707222729,0.0,0.49130107611442797
8,9,0.524408778025635,0.04279770522573012,0.0,0.4968604537176474
8,10,0.5631233463043229,0.06341417926218225,0.0,0.5181038360841408
9,2,0.5006107751140708,0.0,0.0,0.4314550264550264
9,3,0.5157013675536722,0.004257246376811593,0.0,0.4212606546520978
9,4,0.5295176321894457,0.027548134825665416,0.003333333333333333,0.47288975506491493
9,5,0.5532188168395352,0.022718021177566064,0.0,0.42824958262651813
9,6,0.5628740998655859,0.04486438063929353,0.0,0.4710501878820321
9,7,0.5870034346909205,0.04793202125238568,0.0,0.4769398414136399
9,8,0.5452477444255732,0.04530905520102778,0.0017857142857142857,0.42313044318195614
9,9,0.5780376393923351,0.06126315601710848,0.0,0.5206383693443298
9,10,0.5953250736475839,0.06277337067882602,0.0,0.4979659887479343
10,2,0.5257603170460633,0.0,0.0,0.42834415584415586
10,3,0.5627811362700234,0.0,0.0,0.4540995349526124
10,4,0.5548622703165167,0.028981142696312967,0.0,0.44966385338637666
10,5,0.600149807526253,0.009220956946630141,0.0,0.3886670147219989
10,6,0.5520287560604167,0.03969757564759519,0.0,0.4557516605142792
10,7,0.6110886482454008,0.04049736823792112,0.0,0.42231694188227475
10,8,0.5635795328564691,0.05110805061396258,0.003333333333333333,0.42870570613252984
10,9,0.589855451551984,0.05722077471988753,0.0,0.48705234855691026
10,10,0.655379184942508,0.04456924871247123,0.0,0.4364998442999899
